id,eventId,section,sectionId,sectionMapName,sectionType,row,seat,seatFromInternal,hasSeatDetails,hasSeatDetailsExpansion,availableTickets,formattedFees,showRecentlySold,showPartnershipLogo,availableQuantities,ticketClass,ticketClassName,maxQuantity,hasListingNotes,listingNotes,listingNoteBuckets,rowId,isUsersListing,isPreUploaded,rowContent,isSpeculativeRow,rawPrice,price,formattedTotalPrice,ticketTypeId,ticketTypeName,ticketTypeGroupId,listingTypeId,listingCurrencyCode,buyerCurrencyCode,faceValue,faceValueCurrencyCode,vfsUrl,formattedActiveSince,formattedDealScore,isSeatedTogether,showVfsInListing,hideSeatAndRowInfo,isUnmappedSection,aipHash,isMLBVerified,createdDateTime,showCheapestTag,showBestDealTag,showBestDealInSectionTag,showFanFavoriteTag,showBestViewTag,showTopChoiceTag,topChoiceBucket,isMostAffordable,winningMerchTags,isZoneTicketClass,isSponsored,isSponsoredSecondary,isMirrorListing,crossSellSource,isCheapestListing,isFavorite,aggregateFavorites,listingId,canBeRelisted,listingImpressionId,isBetterValueListing,hasRowLevelVfs,isDealScoreEligibleForDisplay,inventoryListingScore.starRating,inventoryListingScore.dealScore,inventoryListingScore.seatQualityScore,bestSellingInSectionMessage.message,bestSellingInSectionMessage.disclaimer,bestSellingInSectionMessage.hasValue,adAttributes.bidId,listingHighlightData.highlightSiteMessagesWithType,listingHighlightData.listingNoteIdsReplacedByHighlight,suppressedMerchTags,bestPriceTagMessage.message,bestPriceTagMessage.disclaimer,bestPriceTagMessage.hasValue,bestPriceTagMessage.featureTrackingKey,strikeThroughPrice,strikeThroughDiscountPercent,strikeThroughAmountOff,lastTicketInSectionMessage.message,lastTicketInSectionMessage.hasValue,seatFrom,seatTo,hiddenGemMessage.message,hiddenGemMessage.hasValue,hiddenGemMessage.featureTrackingKey,bestDealTagMessage.message,bestDealTagMessage.hasValue,bestDealTagMessage.featureTrackingKey,bestViewTagMessage.message,bestViewTagMessage.disclaimer,bestViewTagMessage.hasValue,bestViewTagMessage.featureTrackingKey
13393843417,153020449,124,122796,124,2,10,22_22,22,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112717,False,False,Row 10,False,1684693,"¥1,684,693","¥1,684,693",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122796/0.jpg?im=Resize=(500,271)&v=771",17 minutes ago,9,False,False,False,False,NlGgCr1sg9ntzoCyCfGivfmNAKEQt3JmB%2fPlXH0ZZZQ%3d,False,2026-07-19T00:27:15.4870000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13393843417,False,7A2D02F5-DB7D-47B7-9982-0E293D3DFEBD,False,False,True,5,9.409614841112978,1.471566917,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '170 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,,
13388314647,153020449,314,122907,314,2,9,1_4,1,False,False,4,,False,False,"[1, 2, 3, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 14, 'formattedListingNoteContent': 'Aisle seat', 'displayOrder': 14, 'showsRawNoteText': True, 'sourceListingNoteId': 2024}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703812,False,False,Row 9,False,1701474,"¥1,701,474","¥1,701,474",10,Mobile Transfer ticket,3,14,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122907/0.jpg?im=Resize=(500,271)&v=771",21 hours ago,8,False,False,False,False,%2bNhLNSdqeqqNUTlUPmx3HW5NKhKDHLxPuAri3biSdaU%3d,False,2026-07-18T03:00:28.8370000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388314647,False,7A2B32AA-0F50-4B11-8F77-036B56675121,False,False,True,4,7.811874075604004,1.073674111,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '170 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'Aisle Seat', 'qualifier': 'Easy access to your seat', 'hasValue': True, 'messageType': 'AisleSeatTicketAttributeBased'}]",[2024],,,,,,"¥2,210,221",23.0,"¥508,747",,,,,,,,,,,,,,
13388168751,153020449,101,122782,101,2,17,4_6,4,False,False,3,,False,False,"[1, 2, 3]",594,Lower,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112071,False,False,Row 17,False,1710798,"¥1,710,798","¥1,710,798",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122782/0.jpg?im=Resize=(500,271)&v=771",22 hours ago,9,False,False,False,False,hvIhvht7mERUHswWGuCa4yj8%2fLYBxn9HfBWxq7Ki5AY%3d,False,2026-07-18T02:17:16.4130000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388168751,False,3F22D9F6-D302-4AD7-8B40-C15E9BE8617D,False,False,True,5,9.115508897587695,1.387036462,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '170 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,"¥2,684,581",36.0,"¥973,783",,,,,,,,,,,,,,
13393487007,153020449,124,122796,124,2,9,_,,False,False,4,,False,False,"[1, 2, 4]",594,Lower,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112764,False,False,Row 9,False,1719590,"¥1,719,590","¥1,719,590",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122796/0.jpg?im=Resize=(500,271)&v=771",an hour ago,9,False,False,False,False,LUwBFCl28WgpRv2eFyMVix69cx8JutNSjYK2gHsxv5k%3d,False,2026-07-18T23:07:59.4900000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13393487007,False,157864BB-288B-4740-979F-680D43C6385C,False,False,True,5,9.375023906715748,1.488509206,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '170 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,,
13393267849,153020449,341,122934,341,2,5,14_17,14,False,False,4,,False,False,"[1, 2, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704399,False,False,Row 5,False,1732940,"¥1,732,940","¥1,732,940",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122934/0.jpg?im=Resize=(500,271)&v=771",2 hours ago,7,False,False,False,False,OfWcVtzdepVs%2bhxkcXgsmuU3J1gTclV3rNcOLXY5YBA%3d,False,2026-07-18T22:32:17.9230000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13393267849,False,590113A5-603C-41B6-A3E1-9B8660AF3B32,False,False,True,4,7,0.9756163799,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '170 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,,
13388310248,153020449,118,122793,118,2,15,_,,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': 814, 'listingNoteContentId': 2446060, 'formattedListingNoteContent': 'Limited or Obstructed View (printed on ticket)', 'listingNoteTypeId': 1, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446061, 'formattedListingNoteDescription': 'Limited or Obstructed View (printed on ticket)'}]","[{'listingNoteBucketId': 21, 'formattedListingNoteContent': 'Limited view', 'displayOrder': 21, 'showsRawNoteText': False}]",2112591,False,False,Row 15,False,1733811,"¥1,733,811","¥1,733,811",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122793/0.jpg?im=Resize=(500,271)&v=771",21 hours ago,10,False,False,False,False,jJyGk8UrZkz%2b4ryObpvyP%2fD3dzL6SWhOhlpwcBgLygE%3d,False,2026-07-18T02:58:39.6870000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388310248,False,1DEB66B6-B9A4-44F1-85F2-2A2366FD431E,False,False,True,5,9.641567642708605,1.612925571,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '170 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,"¥2,897,132",40.0,"¥1,163,321",,,,,,,,,,,,,,
13388308299,153020449,104,122784,104,2,46,_,,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112199,False,False,Row 46,False,1733811,"¥1,733,811","¥1,733,811",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122784/0.jpg?im=Resize=(500,271)&v=771",21 hours ago,7,False,False,False,False,jJyGk8UrZkz%2b4ryObpvyP%2fD3dzL6SWhOhlpwcBgLygE%3d,False,2026-07-18T02:58:06.6130000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13388308299,False,AC4DFCF2-63D6-4D59-ADAA-28A171E43A34,False,False,True,4,7.030959536586826,0.9801373144,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '168 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,"¥2,688,124",36.0,"¥954,313",,,,,,,,,,,,,,
13393912421,153020449,101,122782,101,2,15,20_23,20,False,False,4,,False,False,"[1, 2, 4]",594,Lower,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112069,False,False,Row 15,False,1745183,"¥1,745,183","¥1,745,183",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122782/0.jpg?im=Resize=(500,271)&v=771",a minute ago,9,False,False,False,False,KTT5TTjXsmFG%2fSAcTlJBtjsLh5ZcurPsTc%2f1eckopoo%3d,False,2026-07-19T00:43:14.2970000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13393912421,False,A01646BB-F5E7-4C72-A627-6273B8CA359E,False,False,True,5,9.147651438591138,1.426116576,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '168 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,,
13393405160,153020449,149,122812,149,2,9,10_10,10,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113374,False,False,Row 9,False,1754864,"¥1,754,864","¥1,754,864",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122812/0.jpg?im=Resize=(500,271)&v=771",an hour ago,9,False,False,False,False,I4W4RcSUSJ3%2fmuvQEXJkuzE1BlPdJzXjYpMR%2fXqFll4%3d,False,2026-07-18T22:53:47.3530000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13393405160,False,F575F263-BC58-460F-8C20-1EE4F9396DAA,False,False,True,5,9.306086876973737,1.492227076,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '168 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,10,10,,,,,,,,,,
13393849384,153020449,124,122796,124,2,6,_,,False,False,3,,False,False,"[1, 3]",594,Lower,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112761,False,False,Row 6,False,1762573,"¥1,762,573","¥1,762,573",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122796/0.jpg?im=Resize=(500,271)&v=771",16 minutes ago,9,False,False,False,False,d3uuTIKmxvYmcPBfJh4R%2bzsVgr1phiwLCFKsnLS5YbY%3d,False,2026-07-19T00:28:19.5100000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13393849384,False,8AA416F0-A122-4109-86E2-19FEB0C3D7E2,False,False,True,5,9.41168118459688,1.54045121,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '168 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,,
13388064315,153020449,314,122907,314,2,8,1_1,1,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': 814, 'listingNoteContentId': 2446060, 'formattedListingNoteContent': 'Limited or Obstructed View (printed on ticket)', 'listingNoteTypeId': 1, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446061, 'formattedListingNoteDescription': 'Limited or Obstructed View (printed on ticket)'}]","[{'listingNoteBucketId': 21, 'formattedListingNoteContent': 'Limited view', 'displayOrder': 21, 'showsRawNoteText': False}]",703811,False,False,Row 8,False,1764183,"¥1,764,183","¥1,764,183",10,Mobile Transfer ticket,3,1,EUR,JPY,7300.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122907/0.jpg?im=Resize=(500,271)&v=771",22 hours ago,8,False,False,False,False,etHI2wB3bx11eglg%2bQJdsF4ad34XG4KlT5ccZEesUyc%3d,False,2026-07-18T01:53:41.0600000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388064315,False,93D96A1E-DD5B-4FAD-B133-8B29CBF6F8D9,False,False,True,4,7.8203687721937145,1.114665508,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '168 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,1,1,,,,,,,,,,
13377987090,153020449,332,122925,332,2,,_,,False,False,2,,False,False,"[1, 2]",407,Upper,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",108897,False,False,Row,True,1774357,"¥1,774,357","¥1,774,357",10,Mobile Transfer ticket,3,1,USD,JPY,10000.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122925/0.jpg?im=Resize=(500,271)&v=771",2 days ago,6,False,False,False,False,Qfcg856oq325vkQNn%2fTNIxADnfBTz%2bBkFb78qsLiF2A%3d,False,2026-07-17T00:14:48.3330000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13377987090,False,A4B37367-77BF-448B-8A2F-AEECD6DA8F7D,False,False,True,3,5.7769398396485405,0.8550388372,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,"[{'message': 'Popular Pick', 'qualifier': '168 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],[7],,,,,"¥2,527,391",30.0,"¥753,034",Last tickets,True,,,,,,,,,,,,
13377987089,153020449,329,122922,329,2,,_,,False,False,2,,False,False,"[1, 2]",407,Upper,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",108894,False,False,Row,True,1774357,"¥1,774,357","¥1,774,357",10,Mobile Transfer ticket,3,1,USD,JPY,10000.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122922/0.jpg?im=Resize=(500,271)&v=771",2 days ago,4,False,False,False,False,Qfcg856oq325vkQNn%2fTNIxADnfBTz%2bBkFb78qsLiF2A%3d,False,2026-07-17T00:14:48.3330000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13377987089,False,8D949A75-0790-4405-9368-0587346C29F3,False,False,True,2,4.4515455172788805,0.7140072954,,,,,"[{'message': 'Popular Pick', 'qualifier': '168 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,"¥2,738,006",35.0,"¥963,649",,,,,,,,,,,,,,
13393046555,153020449,Supporters Club,2439116,Supporters Club,2,6,_,,False,False,1,,False,False,[1],1068,Hospitality,1,True,"[{'listingNoteId': 1025, 'listingNoteContentId': 2446491, 'formattedListingNoteContent': 'Includes unlimited food and soft drinks', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446492, 'formattedListingNoteDescription': 'Includes unlimited food and soft drinks'}, {'listingNoteId': 2344, 'listingNoteContentId': 4216766, 'formattedListingNoteContent': 'Includes Offsite Hospitality', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'formattedListingNoteDescription': ''}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 7, 'formattedListingNoteContent': 'Food & beverages', 'displayOrder': 7, 'showsRawNoteText': False}, {'listingNoteBucketId': 0, 'formattedListingNoteContent': 'Includes Offsite Hospitality', 'displayOrder': 30, 'showsRawNoteText': True, 'sourceListingNoteId': 2344}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",4837383,False,False,Row 6,True,1782928,"¥1,782,928","¥1,782,928",10,Mobile Transfer ticket,3,1,GBP,JPY,2000.0,GBP,"https://img.vggcdn.net/img/vfsimage2/812551/1068_2439116/0.jpg?im=Resize=(500,271)&v=771",2 hours ago,9,False,False,False,False,8NWLi1CrP72Q%2fDY7FpxMPfGmNcarCzXZuvPFyosydfc%3d,False,2026-07-18T21:47:25.5000000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13393046555,False,95D0FCAA-D9AB-4B9F-B4B2-0C11D6FCD00F,False,False,True,5,9.459160663034734,1.577970786,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '168 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,,
13393706402,153020449,203A,1530773,203A,2,4,_,,False,False,1,,False,False,[1],471,Middle,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593523,False,False,Row 4,False,1782928,"¥1,782,928","¥1,782,928",10,Mobile Transfer ticket,3,1,GBP,JPY,5000.0,GBP,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530773/0.jpg?im=Resize=(500,271)&v=771",51 minutes ago,8,False,False,False,False,8NWLi1CrP72Q%2fDY7FpxMPfGmNcarCzXZuvPFyosydfc%3d,False,2026-07-18T23:53:26.9570000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13393706402,False,3CB5C990-B28C-4F67-A91D-F1F6A37ECF11,False,False,True,4,7.687355556164983,1.104611135,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '168 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,Last ticket,True,,,,,,,,,,,,
