id,eventId,section,sectionId,sectionMapName,sectionType,row,seat,seatFrom,seatTo,seatFromInternal,hasSeatDetails,hasSeatDetailsExpansion,availableTickets,formattedFees,showRecentlySold,showPartnershipLogo,availableQuantities,ticketClass,ticketClassName,maxQuantity,hasListingNotes,listingNotes,listingNoteBuckets,rowId,isUsersListing,isPreUploaded,rowContent,isSpeculativeRow,rawPrice,price,formattedTotalPrice,ticketTypeId,ticketTypeName,ticketTypeGroupId,listingTypeId,listingCurrencyCode,buyerCurrencyCode,faceValueCurrencyCode,vfsUrl,formattedActiveSince,formattedDealScore,isSeatedTogether,showVfsInListing,hideSeatAndRowInfo,isUnmappedSection,aipHash,isMLBVerified,createdDateTime,showCheapestTag,showBestDealTag,showBestDealInSectionTag,showFanFavoriteTag,showBestViewTag,showTopChoiceTag,topChoiceBucket,isMostAffordable,winningMerchTags,suppressedMerchTags,isZoneTicketClass,isSponsored,isSponsoredSecondary,isMirrorListing,crossSellSource,isCheapestListing,isFavorite,aggregateFavorites,listingId,canBeRelisted,listingImpressionId,isBetterValueListing,hasRowLevelVfs,isDealScoreEligibleForDisplay,inventoryListingScore.starRating,inventoryListingScore.dealScore,inventoryListingScore.seatQualityScore,bestSellingInSectionMessage.message,bestSellingInSectionMessage.disclaimer,bestSellingInSectionMessage.hasValue,lastTicketInSectionMessage.message,lastTicketInSectionMessage.hasValue,bestPriceTagMessage.message,bestPriceTagMessage.disclaimer,bestPriceTagMessage.hasValue,bestPriceTagMessage.featureTrackingKey,listingHighlightData.highlightSiteMessagesWithType,listingHighlightData.listingNoteIdsReplacedByHighlight,strikeThroughPrice,strikeThroughDiscountPercent,strikeThroughAmountOff,faceValue,bestDealTagMessage.message,bestDealTagMessage.hasValue,bestDealTagMessage.featureTrackingKey,bestViewTagMessage.message,bestViewTagMessage.disclaimer,bestViewTagMessage.hasValue,bestViewTagMessage.featureTrackingKey
13384778618,153020449,Category 1,1989399,Category 1,3,,_,,,,False,False,1,,False,False,[1],1245,Category 1,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",3325458,False,False,Row,True,1949919,"¥1,949,919","¥1,949,919",10,Mobile Transfer ticket,3,1,USD,JPY,USD,"https://img.vggcdn.net/img/vfsimage2/812551/1245_1989399/0.jpg?im=Resize=(500,271)&v=771",19 hours ago,9,False,False,True,False,I4W4RcSUSJ3%2fmuvQEXJkuzE1BlPdJzXjYpMR%2fXqFll4%3d,False,2026-07-17T17:52:11.3830000Z,False,False,False,False,False,False,0,False,[7],,False,False,False,False,0,False,False,0,13384778618,False,8AC64C9A-C9C1-460B-A581-CA8B63B7F24D,False,False,True,5,8.954308920931101,1.2394394,,,,Last ticket,True,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '11 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,17500.0,,,,,,,
13386366317,153020449,330,122923,330,2,16,_,,,,False,False,4,,False,False,"[1, 2, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113911,False,False,Row 16,False,1960410,"¥1,960,410","¥1,960,410",10,Mobile Transfer ticket,3,1,USD,JPY,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122923/0.jpg?im=Resize=(500,271)&v=771",15 hours ago,6,False,False,False,False,U%2bT62biK%2fWlP5DtaWXXVMVDzraSrohAeZlIm98jdLMo%3d,False,2026-07-17T21:29:16.4600000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13386366317,False,63D64B7F-2EC1-4E82-B1E5-E529AB8AF258,False,False,True,3,5.7178751137135615,0.8053004093,,,,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '11 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,5785.0,,,,,,,
13235196517,153020449,331,122924,331,2,22,27_27,,,27,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113937,False,False,Row 22,False,1963005,"¥1,963,005","¥1,963,005",10,Mobile Transfer ticket,3,1,EUR,JPY,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122924/0.jpg?im=Resize=(500,271)&v=771",14 days ago,5,False,False,False,False,I4W4RcSUSJ3%2fmuvQEXJkuzE1BlPdJzXjYpMR%2fXqFll4%3d,False,2026-07-04T00:25:43.8300000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13235196517,False,29BBF256-8471-4B23-BEE8-5FD3FFAFA486,False,False,True,2,4.897650282769747,0.7352945454,,,,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '11 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,2000.0,,,,,,,
13387963813,153020449,203A,1530773,203A,2,4,_,,,,False,False,1,,False,False,[1],471,Middle,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593523,False,False,Row 4,False,1965256,"¥1,965,256","¥1,965,256",10,Mobile Transfer ticket,3,1,GBP,JPY,GBP,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530773/0.jpg?im=Resize=(500,271)&v=771",11 hours ago,8,False,False,False,False,Fr4Iwh4sTkahTarCxyGlRs15jOJj0lXsni8DW8T8UeY%3d,False,2026-07-18T01:33:12.4470000Z,False,False,False,False,False,False,0,False,[7],,False,False,False,False,0,False,False,0,13387963813,False,5C4005C6-2617-491C-8DD1-84C7F3EB771D,False,False,True,4,8.33054978529674,1.104611135,,,,Last ticket,True,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '11 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,5000.0,,,,,,,
13386324405,153020449,205A,1530775,205A,2,11,1_1,1,1,1,False,False,1,,False,False,[1],471,Middle,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 14, 'formattedListingNoteContent': 'Aisle seat', 'displayOrder': 14, 'showsRawNoteText': True, 'sourceListingNoteId': 2024}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593531,False,False,Row 11,False,1965514,"¥1,965,514","¥1,965,514",10,Mobile Transfer ticket,3,1,USD,JPY,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530775/0.jpg?im=Resize=(500,271)&v=771",15 hours ago,6,False,False,False,False,O9IaHd4cdVMIF8Mhmwn%2baTdQtw8X32U3pKyVtD1yv3E%3d,False,2026-07-17T21:20:55.0200000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13386324405,False,F018B7AE-2AC8-4665-BC88-455D9C64CFF8,False,False,True,3,5.972209682196501,0.8300950617,,,,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '11 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'Aisle Seat', 'qualifier': 'Easy access to your seat', 'hasValue': True, 'messageType': 'AisleSeatTicketAttributeBased'}]",[2024],"¥2,606,488",25.0,"¥640,974",0.0,,,,,,,
13390713841,153020449,Supporters Club,2439116,Supporters Club,2,6,_,,,,False,False,1,,False,False,[1],1068,Hospitality,1,True,"[{'listingNoteId': 1025, 'listingNoteContentId': 2446491, 'formattedListingNoteContent': 'Includes unlimited food and soft drinks', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446492, 'formattedListingNoteDescription': 'Includes unlimited food and soft drinks'}, {'listingNoteId': 2344, 'listingNoteContentId': 4216766, 'formattedListingNoteContent': 'Includes Offsite Hospitality', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'formattedListingNoteDescription': ''}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 7, 'formattedListingNoteContent': 'Food & beverages', 'displayOrder': 7, 'showsRawNoteText': False}, {'listingNoteBucketId': 0, 'formattedListingNoteContent': 'Includes Offsite Hospitality', 'displayOrder': 30, 'showsRawNoteText': True, 'sourceListingNoteId': 2344}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",4837383,False,False,Row 6,True,1966567,"¥1,966,567","¥1,966,567",10,Mobile Transfer ticket,3,1,GBP,JPY,GBP,"https://img.vggcdn.net/img/vfsimage2/812551/1068_2439116/0.jpg?im=Resize=(500,271)&v=771",17 minutes ago,10,False,False,False,False,VqA2lr6JXdjd%2fpylbMoLKFDGlO9lT6yq7OugTii4RF4%3d,False,2026-07-18T12:53:26.7700000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13390713841,False,2BEA6FDA-3693-4292-AA2B-C8943B7B18D6,False,False,True,5,9.862754853138036,1.577970786,,,,,,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '11 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,2000.0,,,,,,,
13386454579,153020449,350,122943,350,2,16,_,,,,False,False,4,,False,False,"[1, 2, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2114042,False,False,Row 16,False,1977604,"¥1,977,604","¥1,977,604",10,Mobile Transfer ticket,3,1,USD,JPY,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122943/0.jpg?im=Resize=(500,271)&v=771",15 hours ago,5,False,False,False,False,08ugqdK3UCY%2bfhDCOaSWOXGfBshbejy2GrcfKUf8dfw%3d,False,2026-07-17T21:46:02.5200000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13386454579,False,57B7BC90-63BC-43A2-B2F5-A7423527BB15,False,False,True,3,5.022044329142956,0.7558231346,,,,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '11 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,5785.0,,,,,,,
13390264340,153020449,301,122894,301,2,8,_,,,,False,False,5,,False,False,"[1, 2, 3, 5]",407,Upper,5,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113595,False,False,Row 8,False,1991169,"¥1,991,169","¥1,991,169",10,Mobile Transfer ticket,3,1,USD,JPY,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122894/0.jpg?im=Resize=(500,271)&v=771",an hour ago,5,False,False,False,False,3rtkmCHyYNJNdmIXUOviG7T6RQCAn%2bq%2fwozUsujoX9s%3d,False,2026-07-18T11:50:09.9000000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13390264340,False,ADF38BCF-48AE-4C5F-BBED-C5A71B4E573A,False,False,True,3,5.399797971707279,0.7908930164,,,,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '11 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,4875.32,,,,,,,
13387411322,153020449,206A,1530776,206A,2,6,16_16,,,16,False,False,1,,False,False,[1],471,Middle,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593549,False,False,Row 6,False,1994756,"¥1,994,756","¥1,994,756",10,Mobile Transfer ticket,3,1,USD,JPY,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530776/0.jpg?im=Resize=(500,271)&v=771",13 hours ago,7,False,False,False,False,%2blBxrqh3g%2bhH4VtSKTXn66yi1r9gw9qzi4a6QhoyDjw%3d,False,2026-07-17T23:36:34.8200000Z,False,False,False,False,False,False,0,False,[7],,False,False,False,False,0,False,False,0,13387411322,False,3B95D9C8-7E3A-446C-8ACF-BF4F952302EE,False,False,True,4,7.361883289330456,0.9915794249,,,,Last ticket,True,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '11 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,9000.0,,,,,,,
13388378252,153020449,228B,1530790,228B,2,12,_,,,,False,False,4,,False,False,"[1, 2, 4]",471,Middle,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113505,False,False,Row 12,False,1998927,"¥1,998,927","¥1,998,927",10,Mobile Transfer ticket,3,1,USD,JPY,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530790/0.jpg?im=Resize=(500,271)&v=771",9 hours ago,7,False,False,False,False,kOyoJmM1Fe4Djta4VZQDyW30SDVCJKikwChA2H8XgOc%3d,False,2026-07-18T03:17:32.9170000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13388378252,False,08FA8997-77AB-48D6-A756-22F8ABF6EAA9,False,False,True,3,6.825003920568643,0.9320674077,,,,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '11 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,7380.0,,,,,,,
13314250406,153020449,Category 4,2140587,Category 4,3,,_,,,,False,False,2,,False,False,"[1, 2]",1327,Category 4,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",4264996,False,False,Row,True,2001131,"¥2,001,131","¥2,001,131",10,Mobile Transfer ticket,3,1,USD,JPY,USD,"https://img.vggcdn.net/img/vfsimage2/812551/1327_2140587/0.jpg?im=Resize=(500,271)&v=771",8 days ago,9,False,False,True,False,uaiHD1pdxgwGLpP97bbDk9SwolerWOY%2f19ozTpNT8qI%3d,False,2026-07-10T12:22:05.0670000Z,False,False,False,False,False,False,0,False,[7],,False,False,False,False,0,False,False,0,13314250406,False,CD98E907-3EC7-4182-82E3-58C55623AA24,False,False,True,5,9.244400065880228,1.362416107,,,,Last tickets,True,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '11 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,10000.0,,,,,,,
13375653128,153020449,Spain Supporters,2447956,Spain Supporters,3,,_,,,,False,False,2,,False,False,"[1, 2]",1666,Spain Supporters,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",4847586,False,False,Row,True,2007608,"¥2,007,608","¥2,007,608",10,Mobile Transfer ticket,3,1,EUR,JPY,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/1666_2447956/0.jpg?im=Resize=(500,271)&v=771",yesterday,0,False,False,True,True,WvYVfuyXjJdwi%2bMGaNYpIHJhvPQ7NAc970KT8tPia0o%3d,False,2026-07-16T19:33:25.1370000Z,False,False,False,False,False,False,0,False,[7],,False,False,False,False,0,False,False,0,13375653128,False,DB53D93F-2F03-4804-96FB-C42D85BED8E2,False,False,True,0,,,,,,Last tickets,True,,,,,"[{'message': 'Popular Pick', 'qualifier': '11 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,1000.0,,,,,,,
13388375291,153020449,204,122837,204,2,14,_,,,,False,False,4,,False,False,"[1, 2, 4]",471,Middle,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",702766,False,False,Row 14,False,2013046,"¥2,013,046","¥2,013,046",10,Mobile Transfer ticket,3,1,USD,JPY,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_122837/0.jpg?im=Resize=(500,271)&v=771",9 hours ago,6,False,False,False,False,ipbzujUJy4yu7ypjNz5kmltIopJV3mLKTvymIaI0fP8%3d,False,2026-07-18T03:16:32.2700000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13388375291,False,6F3963EE-2DC7-4876-AF63-EF8897FF33E0,False,False,True,3,5.554771658805751,0.8126765837,,,,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '11 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,7380.0,,,,,,,
13388378220,153020449,204,122837,204,2,11,_,,,,False,False,3,,False,False,"[1, 3]",471,Middle,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",702763,False,False,Row 11,False,2015814,"¥2,015,814","¥2,015,814",10,Mobile Transfer ticket,3,1,USD,JPY,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_122837/0.jpg?im=Resize=(500,271)&v=771",9 hours ago,6,False,False,False,False,%2b%2bvH%2bi5npoUAjJ9yctG%2bRSuwcfp5mpQLbjElbOO5Lmw%3d,False,2026-07-18T03:17:32.5470000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13388378220,False,6E90E967-5120-4277-A0ED-F3FC99AC4D60,False,False,True,3,6.408872067901054,0.8945174088,,,,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '11 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,7380.0,,,,,,,
13387902394,153020449,204,122837,204,2,11,_,,,,False,False,4,,False,False,"[1, 2, 3, 4]",471,Middle,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",702763,False,False,Row 11,False,2016006,"¥2,016,006","¥2,016,006",10,Mobile Transfer ticket,3,1,USD,JPY,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_122837/0.jpg?im=Resize=(500,271)&v=771",11 hours ago,6,False,False,False,False,nVwA6vJUW4bBToEXXeSQFQ%2bIwe7k1nYDfWkR4JBeKOY%3d,False,2026-07-18T01:20:31.6400000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13387902394,False,E6C31660-CA38-4B58-8203-5D5A9D1830F6,False,False,True,3,6.408056893241422,0.8945174088,,,,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '11 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,7380.0,,,,,,,
13385101871,153020449,221A,1530781,221A,2,11,_,,,,False,False,3,,False,False,"[1, 3]",471,Middle,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593585,False,False,Row 11,False,2019371,"¥2,019,371","¥2,019,371",10,Mobile Transfer ticket,3,1,GBP,JPY,GBP,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530781/0.jpg?im=Resize=(500,271)&v=771",18 hours ago,6,False,False,False,False,f5%2b9WtIi3o6IGvGCQEwWpAmkCxhVsEXggsUwWB0kuhg%3d,False,2026-07-17T18:43:25.3670000Z,False,False,False,False,False,False,0,False,[7],,False,False,False,False,0,False,False,0,13385101871,False,540A9740-C444-421A-9BCB-D73193BBA3A2,False,False,True,3,6.492027654981654,0.9048350685,,,,Last tickets,True,,,,,"[{'message': 'Popular Pick', 'qualifier': '11 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],"¥3,113,187",35.0,"¥1,093,816",8000.0,,,,,,,
13388378221,153020449,229,122855,229,2,10,_,,,,False,False,3,,False,False,"[1, 3]",471,Middle,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703185,False,False,Row 10,False,2020853,"¥2,020,853","¥2,020,853",10,Mobile Transfer ticket,3,1,USD,JPY,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_122855/0.jpg?im=Resize=(500,271)&v=771",9 hours ago,7,False,False,False,False,1QZjMyUSWF5nCwz7%2f%2bOQhDKCufJ42sOL%2bLuTEQ9Ohj0%3d,False,2026-07-18T03:17:32.5500000Z,False,False,False,True,False,False,0,False,[6],[7],False,False,False,False,0,False,False,0,13388378221,False,7C9B527D-924D-448E-B155-7A2E2B5BA0D0,False,False,True,3,6.794048962173782,0.9387479609,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,Last tickets,True,,,,,"[{'message': 'Popular Pick', 'qualifier': '11 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,7380.0,,,,,,,
