id,eventId,section,sectionId,sectionMapName,sectionType,row,seat,seatFromInternal,hasSeatDetails,hasSeatDetailsExpansion,availableTickets,formattedFees,showRecentlySold,showPartnershipLogo,availableQuantities,ticketClass,ticketClassName,maxQuantity,hasListingNotes,listingNotes,listingNoteBuckets,rowId,isUsersListing,isPreUploaded,rowContent,isSpeculativeRow,rawPrice,price,formattedTotalPrice,ticketTypeId,ticketTypeName,ticketTypeGroupId,listingTypeId,listingCurrencyCode,buyerCurrencyCode,faceValue,faceValueCurrencyCode,vfsUrl,formattedActiveSince,formattedDealScore,isSeatedTogether,showVfsInListing,hideSeatAndRowInfo,isUnmappedSection,aipHash,isMLBVerified,createdDateTime,showCheapestTag,showBestDealTag,showBestDealInSectionTag,showFanFavoriteTag,showBestViewTag,showTopChoiceTag,topChoiceBucket,isMostAffordable,winningMerchTags,isZoneTicketClass,isSponsored,isSponsoredSecondary,isMirrorListing,crossSellSource,isCheapestListing,isFavorite,aggregateFavorites,listingId,canBeRelisted,listingImpressionId,isBetterValueListing,hasRowLevelVfs,isDealScoreEligibleForDisplay,inventoryListingScore.starRating,inventoryListingScore.dealScore,inventoryListingScore.seatQualityScore,bestPriceTagMessage.message,bestPriceTagMessage.disclaimer,bestPriceTagMessage.hasValue,bestPriceTagMessage.featureTrackingKey,listingHighlightData.highlightSiteMessagesWithType,listingHighlightData.listingNoteIdsReplacedByHighlight,seatFrom,seatTo,strikeThroughPrice,strikeThroughDiscountPercent,strikeThroughAmountOff,bestSellingInSectionMessage.message,bestSellingInSectionMessage.disclaimer,bestSellingInSectionMessage.hasValue,suppressedMerchTags,lastTicketInSectionMessage.message,lastTicketInSectionMessage.hasValue,bestDealTagMessage.message,bestDealTagMessage.hasValue,bestDealTagMessage.featureTrackingKey,hiddenGemMessage.message,hiddenGemMessage.hasValue,hiddenGemMessage.featureTrackingKey,bestViewTagMessage.message,bestViewTagMessage.disclaimer,bestViewTagMessage.hasValue,bestViewTagMessage.featureTrackingKey
13393101164,153020449,225A,1530785,225A,2,6,19_19,19,False,False,1,,False,False,[1],471,Middle,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593619,False,False,Row 6,False,1701634,"¥1,701,634","¥1,701,634",10,Mobile Transfer ticket,3,1,USD,JPY,7380.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530785/0.jpg?im=Resize=(500,271)&v=771",42 minutes ago,8.7,False,False,False,False,9ifI1g%2fCi8KRNgrrw3%2b2E7I3l6RSvmWpOEj5twR1gXM%3d,False,2026-07-18T22:00:14.1200000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13393101164,False,D6650B7E-6027-430B-B003-54D358D7B5A1,False,False,True,5,8.735099430304816,1.195993346,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '77 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,
13345545577,153020449,325,122918,325,2,25,_,,False,False,4,,False,False,"[1, 2, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113812,False,False,Row 25,False,1704645,"¥1,704,645","¥1,704,645",10,Mobile Transfer ticket,3,1,GBP,JPY,3000.0,GBP,"https://img.vggcdn.net/img/vfsimage2/812551/407_122918/0.jpg?im=Resize=(500,271)&v=771",5 days ago,5.8,False,False,False,False,Rs47K6F3p4ePnzUpE4FmsHZgWvyy9Q%2b0n9lx%2fgj%2fQbM%3d,False,2026-07-13T21:22:58.8800000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13345545577,False,DD96B303-6D5B-40B7-8697-4A299E29607B,False,False,True,3,5.769763258871347,0.7629807491,,,,,"[{'message': 'Popular Pick', 'qualifier': '77 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,Last tickets,True,,,,,,,,,,
13391023694,153020449,309,122902,309,2,23,22_22,22,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703716,False,False,Row 23,False,1708576,"¥1,708,576","¥1,708,576",10,Mobile Transfer ticket,3,14,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122902/0.jpg?im=Resize=(500,271)&v=771",9 hours ago,4.7,False,False,False,False,d1c%2fNCeussPDvUPFebMFzcHYEZBfON6NP9Xa4YaCljw%3d,False,2026-07-18T13:41:13.3700000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13391023694,False,BC9BC46A-A6CB-4F65-AF91-24FF4112B06B,False,False,True,2,4.686187926064926,0.6649817772,,,,,"[{'message': 'Popular Pick', 'qualifier': '77 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,Last ticket,True,,,,,,,,,,
13393109587,153020449,321,122914,321,2,14,15_15,15,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113713,False,False,Row 14,False,1711986,"¥1,711,986","¥1,711,986",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122914/0.jpg?im=Resize=(500,271)&v=771",41 minutes ago,5.3,False,False,False,False,rrsmS2vXgHDGhmaTN90lvkVzd%2f%2br%2b4pgKUthKLUBZ08%3d,False,2026-07-18T22:01:45.7100000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13393109587,False,F5D331EB-7207-418F-8F29-311A3804D000,False,False,True,3,5.336694536742903,0.7298375239,,,,,"[{'message': 'Popular Pick', 'qualifier': '77 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],15,15,,,,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,,,,,,,,,,,
13375328648,153020449,303,122896,303,2,12,_,,False,False,1,,False,False,[1],407,Upper,6,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113621,False,False,Row 12,False,1715707,"¥1,715,707","¥1,715,707",10,Mobile Transfer ticket,3,1,EUR,JPY,5000.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122896/0.jpg?im=Resize=(500,271)&v=771",2 days ago,5.7,False,False,False,False,17EGw6hEVy7qxTVhAnmOIegfzvg%2b7dIIHd5IXB%2fZw6g%3d,False,2026-07-16T18:55:17.1300000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13375328648,False,911C4320-C360-488E-B7E5-0751A8027C24,False,False,True,3,5.705838374071577,0.7623165436,,,,,"[{'message': 'Popular Pick', 'qualifier': '77 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,"¥2,461,560",30.0,"¥745,853",,,,,,,,,,,,,,,,
13375352284,153020449,328,122921,328,2,17,_,,False,False,1,,False,False,[1],407,Upper,6,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113868,False,False,Row 17,False,1715707,"¥1,715,707","¥1,715,707",10,Mobile Transfer ticket,3,1,EUR,JPY,5000.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122921/0.jpg?im=Resize=(500,271)&v=771",2 days ago,5.6,False,False,False,False,17EGw6hEVy7qxTVhAnmOIegfzvg%2b7dIIHd5IXB%2fZw6g%3d,False,2026-07-16T18:57:41.1730000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13375352284,False,0A4265EB-8356-4487-BC60-4948E46921B1,False,False,True,3,5.59542098686978,0.7528061779,,,,,"[{'message': 'Popular Pick', 'qualifier': '77 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,"¥2,461,560",30.0,"¥745,853",Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,,,,,,,,,,,
13392419812,153020449,306,122899,306,2,12,_,,False,False,4,,False,False,"[1, 2, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113687,False,False,Row 12,False,1721983,"¥1,721,983","¥1,721,983",10,Mobile Transfer ticket,3,1,USD,JPY,5785.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122899/0.jpg?im=Resize=(500,271)&v=771",3 hours ago,5.8,False,False,False,False,14tEpQZZUtiVZDWMtxs6S7Eovi9n192in1adajU8FCs%3d,False,2026-07-18T18:59:38.0670000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13392419812,False,4B64ECEC-9FAD-4C7B-B07E-834288B38365,False,False,True,3,5.785465812338563,0.7721397974,,,,,"[{'message': 'Popular Pick', 'qualifier': '77 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,,,,,,,,,,,
13388375267,153020449,204,122837,204,2,8,_,,False,False,4,,False,False,"[1, 2, 4]",471,Middle,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",702760,False,False,Row 8,False,1729242,"¥1,729,242","¥1,729,242",10,Mobile Transfer ticket,3,1,USD,JPY,7380.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_122837/0.jpg?im=Resize=(500,271)&v=771",19 hours ago,7.6,False,False,False,False,n52UAuWyC5GedWtoeihXmjJaeAfNsCY%2bXduB5pGRzFI%3d,False,2026-07-18T03:16:31.8770000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388375267,False,A2BC688A-49C0-47DD-A262-1FB5735528C0,False,False,True,4,7.572935337282146,0.983966288,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '77 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,"¥2,198,787",21.0,"¥469,545",,,,,,,,,,,,,,,,
13382960181,153020449,341,122934,341,2,19,_,,False,False,4,,False,False,"[1, 2, 3, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704413,False,False,Row 19,False,1738031,"¥1,738,031","¥1,738,031",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122934/0.jpg?im=Resize=(500,271)&v=771",yesterday,6.0,False,False,False,False,c%2bWcekBJvRtCDDs5%2fsgiQ0eMWcH4AiiWCIhVEXJ36Fk%3d,False,2026-07-17T13:46:32.2500000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13382960181,False,E2D6106D-7202-4EFF-BB3A-BA5F32F4BFD6,False,False,True,3,5.964105979114027,0.7967214221,,,,,"[{'message': 'Popular Pick', 'qualifier': '77 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,"¥2,839,711",39.0,"¥1,101,680",,,,,,,,,,,,,,,,
13388384380,153020449,227A,1530787,227A,2,8,_,,False,False,4,,False,False,"[1, 2, 4]",471,Middle,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593636,False,False,Row 8,False,1738794,"¥1,738,794","¥1,738,794",10,Mobile Transfer ticket,3,1,USD,JPY,7380.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530787/0.jpg?im=Resize=(500,271)&v=771",19 hours ago,8.8,False,False,False,False,lcxPwRJQ6hDpprJYwI%2bDQEpmpOmG4yvNjoMnI2o23jU%3d,False,2026-07-18T03:19:44.3100000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388384380,False,1481BB3A-536B-4AA6-9FD8-D616578A572F,False,False,True,5,8.77357606473373,1.236552798,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '77 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,"¥2,255,655",23.0,"¥516,861",,,,,,,,,,,,,,,,
13392924356,153020449,204,122837,204,2,7,15_18,15,False,False,4,,False,False,"[1, 2, 4]",471,Middle,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",702759,False,False,Row 7,False,1739437,"¥1,739,437","¥1,739,437",10,Mobile Transfer ticket,3,1,USD,JPY,29520.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_122837/0.jpg?im=Resize=(500,271)&v=771",an hour ago,7.7,False,False,False,False,kOcmnWzx4385kMzdLdB2d4KwerANLT4IJ181oFZf0q0%3d,False,2026-07-18T21:20:14.2700000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13392924356,False,211C3051-8833-42B0-ACDB-6476DA8A9024,False,False,True,4,7.738635956804966,1.015593664,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '77 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,
13320321546,153020449,319,122912,319,2,16,_,,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703929,False,False,Row 16,False,1745425,"¥1,745,425","¥1,745,425",10,Mobile Transfer ticket,3,1,BRL,JPY,25000.0,BRL,"https://img.vggcdn.net/img/vfsimage2/812551/407_122912/0.jpg?im=Resize=(500,271)&v=771",7 days ago,5.4,False,False,False,False,tFZ25wTnsCVc1UbCMehJnc58zuhxzPPf%2bpVTSbg1fWc%3d,False,2026-07-10T23:24:58.3000000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13320321546,False,64ABB389-DE67-485C-AAAE-A6E946AEC8EE,False,False,True,3,5.352803167414481,0.7462495401,,,,,"[{'message': 'Popular Pick', 'qualifier': '77 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,"¥2,587,738",33.0,"¥842,313",,,,,,,,,,,,,,,,
13320332020,153020449,319,122912,319,2,18,_,,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703931,False,False,Row 18,False,1745425,"¥1,745,425","¥1,745,425",10,Mobile Transfer ticket,3,1,BRL,JPY,25000.0,BRL,"https://img.vggcdn.net/img/vfsimage2/812551/407_122912/0.jpg?im=Resize=(500,271)&v=771",7 days ago,5.0,False,False,False,False,tFZ25wTnsCVc1UbCMehJnc58zuhxzPPf%2bpVTSbg1fWc%3d,False,2026-07-10T23:26:03.0300000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13320332020,False,5A8649C6-428B-4520-A573-0D629D68BDF9,False,False,True,3,5,0.7183404696,,,,,"[{'message': 'Popular Pick', 'qualifier': '77 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,"¥2,587,738",33.0,"¥842,313",,,,,,,,,,,,,,,,
13392951499,153020449,316,122909,316,2,21,_,,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703868,False,False,Row 21,False,1752253,"¥1,752,253","¥1,752,253",10,Mobile Transfer ticket,3,1,EUR,JPY,4500.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122909/0.jpg?im=Resize=(500,271)&v=771",an hour ago,4.6,False,False,False,False,N1jnE6TXSHREIBn4ctUZ88tQUQYGkfBXULtgs1v8uEM%3d,False,2026-07-18T21:28:55.1470000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13392951499,False,E82E55B6-C30B-4493-8F1A-1CDD7FCCF307,False,False,True,2,4.5858318821388835,0.6738856482,,,,,"[{'message': 'Popular Pick', 'qualifier': '77 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,
13346673777,153020449,307,122900,307,2,22,_,,False,False,5,,False,False,"[1, 2, 3, 4, 5]",407,Upper,5,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703671,False,False,Row 22,False,1754970,"¥1,754,970","¥1,754,970",10,Mobile Transfer ticket,3,1,USD,JPY,8999.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122900/0.jpg?im=Resize=(500,271)&v=771",4 days ago,7.3,False,False,False,False,gFeNoBm2DZ%2f%2fbTDtR72wd05u6DCxsueI3MP3fxdz%2fnw%3d,False,2026-07-14T02:24:06.8770000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13346673777,False,56FDBCC9-9E37-499F-BE9E-43A7447C91E1,False,False,True,4,7.260172898360919,0.9528748648,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '77 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,
13393170364,153020449,227A,1530787,227A,2,5,_,,False,False,4,,False,False,"[1, 2, 4]",471,Middle,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593633,False,False,Row 5,False,1763367,"¥1,763,367","¥1,763,367",10,Mobile Transfer ticket,3,1,USD,JPY,7380.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530787/0.jpg?im=Resize=(500,271)&v=771",28 minutes ago,9.1,False,False,False,False,r7Y6r3LtAeb%2fcWU3gEroplXdjtcPPDR7ryzUUYLuzCA%3d,False,2026-07-18T22:14:49.3400000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13393170364,False,BA281601-F4B1-48A3-9E97-B489F3E62B77,False,False,True,5,9.06486339501612,1.354393971,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '77 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,
13388064315,153020449,314,122907,314,2,8,1_1,1,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': 814, 'listingNoteContentId': 2446060, 'formattedListingNoteContent': 'Limited or Obstructed View (printed on ticket)', 'listingNoteTypeId': 1, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446061, 'formattedListingNoteDescription': 'Limited or Obstructed View (printed on ticket)'}]","[{'listingNoteBucketId': 21, 'formattedListingNoteContent': 'Limited view', 'displayOrder': 21, 'showsRawNoteText': False}]",703811,False,False,Row 8,False,1764742,"¥1,764,742","¥1,764,742",10,Mobile Transfer ticket,3,1,EUR,JPY,7300.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122907/0.jpg?im=Resize=(500,271)&v=771",20 hours ago,8.2,False,False,False,False,etHI2wB3bx11eglg%2bQJdsF4ad34XG4KlT5ccZEesUyc%3d,False,2026-07-18T01:53:41.0600000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13388064315,False,72C536B3-92F8-4738-8688-777B47B2C7B4,False,False,True,4,8.21889367939273,1.114665508,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '77 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],1,1,,,,,,,,Last ticket,True,,,,,,,,,,
