id,eventId,section,sectionId,sectionMapName,sectionType,row,seat,seatFrom,seatTo,seatFromInternal,hasSeatDetails,hasSeatDetailsExpansion,availableTickets,formattedFees,showRecentlySold,showPartnershipLogo,availableQuantities,ticketClass,ticketClassName,maxQuantity,hasListingNotes,listingNotes,listingNoteBuckets,rowId,isUsersListing,isPreUploaded,rowContent,isSpeculativeRow,rawPrice,price,formattedTotalPrice,ticketTypeId,ticketTypeName,ticketTypeGroupId,listingTypeId,listingCurrencyCode,buyerCurrencyCode,faceValueCurrencyCode,vfsUrl,formattedActiveSince,formattedDealScore,isSeatedTogether,showVfsInListing,hideSeatAndRowInfo,isUnmappedSection,aipHash,isMLBVerified,createdDateTime,showCheapestTag,showBestDealTag,showBestDealInSectionTag,showFanFavoriteTag,showBestViewTag,showTopChoiceTag,topChoiceBucket,isMostAffordable,winningMerchTags,suppressedMerchTags,isZoneTicketClass,isSponsored,isSponsoredSecondary,isMirrorListing,crossSellSource,isCheapestListing,isFavorite,aggregateFavorites,listingId,canBeRelisted,listingImpressionId,isBetterValueListing,hasRowLevelVfs,isDealScoreEligibleForDisplay,inventoryListingScore.starRating,inventoryListingScore.dealScore,inventoryListingScore.seatQualityScore,lastTicketInSectionMessage.message,lastTicketInSectionMessage.hasValue,bestPriceTagMessage.message,bestPriceTagMessage.disclaimer,bestPriceTagMessage.hasValue,bestPriceTagMessage.featureTrackingKey,listingHighlightData.highlightSiteMessagesWithType,listingHighlightData.listingNoteIdsReplacedByHighlight,faceValue,bestSellingInSectionMessage.message,bestSellingInSectionMessage.disclaimer,bestSellingInSectionMessage.hasValue,strikeThroughPrice,strikeThroughDiscountPercent,strikeThroughAmountOff,bestDealTagMessage.message,bestDealTagMessage.hasValue,bestDealTagMessage.featureTrackingKey,bestViewTagMessage.message,bestViewTagMessage.disclaimer,bestViewTagMessage.hasValue,bestViewTagMessage.featureTrackingKey
13388378252,153020449,228B,1530790,228B,2,12,_,,,,False,False,4,,False,False,"[1, 2, 4]",471,Middle,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113505,False,False,Row 12,False,2011277,"¥2,011,277","¥2,011,277",10,Mobile Transfer ticket,3,1,USD,JPY,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530790/0.jpg?im=Resize=(500,271)&v=771",an hour ago,6.8,False,False,False,False,5M4Uc7NwqTmeVmv%2fG5aGPsEjWywFwmiPkLrxuq%2fO7gM%3d,False,2026-07-18T03:17:32.9170000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13388378252,False,F081664D-D3F5-40B6-8440-B54AD694EA62,False,False,True,3,6.830451017138229,0.9320674077,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '32 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],7380.0,,,,,,,,,,,,,
13387963813,153020449,203A,1530773,203A,2,4,_,,,,False,False,1,,False,False,[1],471,Middle,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593523,False,False,Row 4,False,2050488,"¥2,050,488","¥2,050,488",10,Mobile Transfer ticket,3,1,GBP,JPY,GBP,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530773/0.jpg?im=Resize=(500,271)&v=771",3 hours ago,8.0,False,False,False,False,9AuFlUnEllBSaK7KAAQ7%2f9dvcAo6AvD8%2b33BiggANmE%3d,False,2026-07-18T01:33:12.4470000Z,False,False,False,False,False,False,0,False,[7],,False,False,False,False,0,False,False,0,13387963813,False,D7C0F9F9-1E4E-43AF-9F13-3F404D7DC798,False,False,True,4,8.045830327077816,1.104611135,Last ticket,True,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '32 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],5000.0,,,,,,,,,,,,,
13388009537,153020449,204,122837,204,2,7,_,,,,False,False,1,,False,False,[1],471,Middle,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",702759,False,False,Row 7,False,2054215,"¥2,054,215","¥2,054,215",10,Mobile Transfer ticket,3,1,USD,JPY,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_122837/0.jpg?im=Resize=(500,271)&v=771",3 hours ago,7.4,False,False,False,False,3yLGUqmR43htIwDL%2bDW5HNREqj7lowKSWznmVIIn9zI%3d,False,2026-07-18T01:42:00.1730000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13388009537,False,091614CF-1D77-4519-AA00-40BD672C15DD,False,False,True,4,7.3578648929367105,1.015593664,,,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '32 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],10750.0,,,,,,,,,,,,,
13388378221,153020449,229,122855,229,2,10,_,,,,False,False,3,,False,False,"[1, 3]",471,Middle,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703185,False,False,Row 10,False,2061968,"¥2,061,968","¥2,061,968",10,Mobile Transfer ticket,3,1,USD,JPY,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_122855/0.jpg?im=Resize=(500,271)&v=771",an hour ago,6.7,False,False,False,False,0mdTJ2%2f7mI1JtcSGQZGJkKlm%2bBZ%2f2IV5r1do79lh6hY%3d,False,2026-07-18T03:17:32.5500000Z,False,False,False,True,False,False,0,False,[6],[7],False,False,False,False,0,False,False,0,13388378221,False,3C109D66-B6FE-40F9-8E53-8829401BCE4C,False,False,True,3,6.685129141928739,0.9387479609,Last tickets,True,,,,,"[{'message': 'Popular Pick', 'qualifier': '32 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],7380.0,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,,,,,,,,
13388378256,153020449,225A,1530785,225A,2,7,_,,,,False,False,3,,False,False,"[1, 3]",471,Middle,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593620,False,False,Row 7,False,2077393,"¥2,077,393","¥2,077,393",10,Mobile Transfer ticket,3,1,USD,JPY,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530785/0.jpg?im=Resize=(500,271)&v=771",an hour ago,8.2,False,False,False,False,orty%2fTiNqQZlHfFoS3Pwwp%2bOL8EV5TONjxZH1CoQgZY%3d,False,2026-07-18T03:17:32.9400000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13388378256,False,C329E03B-6082-46C7-A192-CE6665C71CB4,False,False,True,4,8.241304159820368,1.148351963,,,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '32 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],7380.0,,,,,,,,,,,,,
13388378253,153020449,225A,1530785,225A,2,4,_,,,,False,False,3,,False,False,"[1, 3]",471,Middle,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593617,False,False,Row 4,False,2082533,"¥2,082,533","¥2,082,533",10,Mobile Transfer ticket,3,1,USD,JPY,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530785/0.jpg?im=Resize=(500,271)&v=771",an hour ago,8.9,False,False,False,False,oPlZMDtUvoeQkGbiPpdTJqZgfhxmsjbDWsO7rUEstHE%3d,False,2026-07-18T03:17:32.9270000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13388378253,False,A5CD6210-0D45-44F1-A7FE-6A9E0197B515,False,False,True,5,8.88368180273442,1.297047225,,,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '32 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],7380.0,,,,,,,,,,,,,
13386456800,153020449,Supporters Club,2439116,Supporters Club,2,6,_,,,,False,False,1,,False,False,[1],1068,Hospitality,1,True,"[{'listingNoteId': 1025, 'listingNoteContentId': 2446491, 'formattedListingNoteContent': 'Includes unlimited food and soft drinks', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446492, 'formattedListingNoteDescription': 'Includes unlimited food and soft drinks'}, {'listingNoteId': 2344, 'listingNoteContentId': 4216766, 'formattedListingNoteContent': 'Includes Offsite Hospitality', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'formattedListingNoteDescription': ''}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 7, 'formattedListingNoteContent': 'Food & beverages', 'displayOrder': 7, 'showsRawNoteText': False}, {'listingNoteBucketId': 0, 'formattedListingNoteContent': 'Includes Offsite Hospitality', 'displayOrder': 30, 'showsRawNoteText': True, 'sourceListingNoteId': 2344}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",4837383,False,False,Row 6,True,2097659,"¥2,097,659","¥2,097,659",10,Mobile Transfer ticket,3,1,GBP,JPY,GBP,"https://img.vggcdn.net/img/vfsimage2/812551/1068_2439116/0.jpg?im=Resize=(500,271)&v=771",7 hours ago,9.6,False,False,False,False,o1N5KpHRvJzns8ERB%2fZq4Xbt7f3XMN42e3X%2f60KrTKo%3d,False,2026-07-17T21:46:18.4730000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13386456800,False,41402224-9FF5-4100-B53D-CBD812B6E71E,False,False,True,5,9.638156368003491,1.577970786,,,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '32 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],2000.0,,,,,,,,,,,,,
13373771975,153020449,311,122904,311,2,8,_,,,,False,False,3,,False,False,"[1, 2, 3]",407,Upper,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703745,False,False,Row 8,False,2097659,"¥2,097,659","¥2,097,659",10,Mobile Transfer ticket,3,1,GBP,JPY,GBP,"https://img.vggcdn.net/img/vfsimage2/812551/407_122904/0.jpg?im=Resize=(500,271)&v=771",yesterday,6.4,False,False,False,False,o1N5KpHRvJzns8ERB%2fZq4Xbt7f3XMN42e3X%2f60KrTKo%3d,False,2026-07-16T16:11:41.9300000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13373771975,False,2F084438-9393-4FC8-A14D-43B12E34C2B6,False,False,True,3,6.4357811134408545,0.9270082586,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '32 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],1111.0,,,,,,,,,,,,,
13387902394,153020449,204,122837,204,2,11,_,,,,False,False,4,,False,False,"[1, 2, 4]",471,Middle,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",702763,False,False,Row 11,False,2101977,"¥2,101,977","¥2,101,977",10,Mobile Transfer ticket,3,1,USD,JPY,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_122837/0.jpg?im=Resize=(500,271)&v=771",3 hours ago,6.1,False,False,False,False,%2blBxrqh3g%2bhH4VtSKTXn66yi1r9gw9qzi4a6QhoyDjw%3d,False,2026-07-18T01:20:31.6400000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13387902394,False,EECC8238-60F7-46F0-87AE-98B529E339A6,False,False,True,3,6.108644220703697,0.8945174088,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '32 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],7380.0,,,,,,,,,,,,,
13386258770,153020449,341,122934,341,2,18,_,,,,False,False,6,,False,False,"[1, 2, 3, 4, 6]",407,Upper,6,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704412,False,False,Row 18,False,2112293,"¥2,112,293","¥2,112,293",10,Mobile Transfer ticket,3,1,USD,JPY,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122934/0.jpg?im=Resize=(500,271)&v=771",7 hours ago,5.1,False,False,False,False,qholvpIzA0%2fW3h37PTEp3nXKkn9dBfafvH4zeO7CqGA%3d,False,2026-07-17T21:07:11.2430000Z,False,False,False,False,False,False,0,False,[7],,False,False,False,False,0,False,False,0,13386258770,False,BE2675B3-0A0F-427C-A5D5-74598C41CBAD,False,False,True,3,5.11943669910701,0.8083873733,Last tickets,True,,,,,"[{'message': 'Popular Pick', 'qualifier': '32 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],8340.0,,,,,,,,,,,,,
13387509338,153020449,248,122946,248,2,15,2_2,,,2,False,False,1,,False,False,[1],471,Middle,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703459,False,False,Row 15,False,2117596,"¥2,117,596","¥2,117,596",10,Mobile Transfer ticket,3,14,USD,JPY,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_122946/0.jpg?im=Resize=(500,271)&v=771",4 hours ago,5.3,False,False,False,False,rpF1%2bibR22CI6dTjpEoMfflQV4yPKtDAbXtjQsIpn6g%3d,False,2026-07-17T23:54:25.9270000Z,False,False,False,False,False,False,0,False,[7],,False,False,False,False,0,False,False,0,13387509338,False,2956A837-9269-4E49-89A4-96446FF9D02E,False,False,True,3,5.2689734792920095,0.8229447651,Last ticket,True,,,,,"[{'message': 'Popular Pick', 'qualifier': '32 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],0.0,,,,,,,,,,,,,
13387488049,153020449,319,122912,319,2,1,3_4,,,3,False,False,1,,False,False,[1],478,Loge,1,True,"[{'listingNoteId': 2025, 'listingNoteContentId': 3415843, 'formattedListingNoteContent': 'Front Row of Section', 'listingNoteTypeId': 6, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3415843, 'formattedListingNoteDescription': 'Front Row of Section'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 14, 'formattedListingNoteContent': 'Front Row of Section', 'displayOrder': 14, 'showsRawNoteText': True, 'sourceListingNoteId': 2025}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1591109,False,False,Row 1,False,2142936,"¥2,142,936","¥2,142,936",10,Mobile Transfer ticket,3,14,USD,JPY,USD,"https://img.vggcdn.net/img/vfsimage2/812551/478_122912/0.jpg?im=Resize=(500,271)&v=771",5 hours ago,6.8,False,False,False,False,zkIyVyw03zOXLP42oU8dQueDywfNr%2bVsOG3mlHJxeq0%3d,False,2026-07-17T23:48:53.3370000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13387488049,False,FFB48E1B-4A26-4523-8173-262178457287,False,False,True,3,6.808249427721281,0.9903846434,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '32 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'Front Row', 'qualifier': 'Best seats in the house', 'hasValue': True, 'messageType': 'FirstRowTicketAttributeBased'}]",[2025],0.0,,,,,,,,,,,,,
13388733832,153020449,205A,1530775,205A,2,3,3_3,3,3,3,False,False,1,,False,False,[1],471,Middle,1,True,"[{'listingNoteId': 2027, 'listingNoteContentId': 3415845, 'formattedListingNoteContent': 'Third Row of Section', 'listingNoteTypeId': 6, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3415845, 'formattedListingNoteDescription': 'Third Row of Section'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 14, 'formattedListingNoteContent': 'Third Row of Section', 'displayOrder': 14, 'showsRawNoteText': True, 'sourceListingNoteId': 2027}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593534,False,False,Row 3,False,2144476,"¥2,144,476","¥2,144,476",10,Mobile Transfer ticket,3,1,USD,JPY,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530775/0.jpg?im=Resize=(500,271)&v=771",19 minutes ago,8.0,False,False,False,False,oBHH45jmBw3j64cRo20WiLewpAQ841HzhNQ1CGSVZ7E%3d,False,2026-07-18T04:33:03.0530000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13388733832,False,A1BA5483-64C7-4FC7-8202-17C5EBE2784A,False,False,True,4,7.997364048785391,1.148005168,,,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '32 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'Third Row', 'qualifier': 'Excellent proximity to the action', 'hasValue': True, 'messageType': 'ThirdRowTicketAttributeBased'}]",[2027],7630.0,,,,"¥2,843,403",25.0,"¥698,927",,,,,,,
13388321729,153020449,205A,1530775,205A,2,2,_,,,,False,False,4,,False,False,"[1, 2, 4]",471,Middle,4,True,"[{'listingNoteId': 810, 'listingNoteContentId': 2446052, 'formattedListingNoteContent': 'Actual 2nd row of section', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446053, 'formattedListingNoteDescription': 'Actual 2nd row of section'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 14, 'formattedListingNoteContent': 'Actual 2nd row of section', 'displayOrder': 14, 'showsRawNoteText': True, 'sourceListingNoteId': 810}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593533,False,False,Row 2,False,2144866,"¥2,144,866","¥2,144,866",10,Mobile Transfer ticket,3,1,USD,JPY,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530775/0.jpg?im=Resize=(500,271)&v=771",an hour ago,8.3,False,False,False,False,VNmzPi8XmJ5RZpmv24M1jHKfH%2bXSEBPR8xYH6UuSN18%3d,False,2026-07-18T03:03:41.5300000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13388321729,False,4A711294-8D44-4F53-BDAE-0253F3D043FC,False,False,True,4,8.299983115789532,1.195032793,,,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Hidden gem', 'qualifier': ""Fans haven't spotted this one yet"", 'hasValue': True, 'messageType': 'HiddenGem'}, {'message': 'Second Row', 'qualifier': 'Premium close-up view', 'hasValue': True, 'messageType': 'SecondRowTicketAttributeBased'}]",[810],7380.0,,,,,,,,,,,,,
13354520864,153020449,347,122940,347,2,16,5_7,,,5,False,False,3,,False,False,"[1, 2, 3]",407,Upper,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113976,False,False,Row 16,False,2157935,"¥2,157,935","¥2,157,935",10,Mobile Transfer ticket,3,1,EUR,JPY,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122940/0.jpg?im=Resize=(500,271)&v=771",3 days ago,4.5,False,False,False,False,PKB1Vpvak4jBcC%2boMr7S1Ss%2bwfd9r8vBN3ErjH1YiCo%3d,False,2026-07-15T00:57:58.7930000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13354520864,False,11F2317D-B8F1-408E-A6BB-052973BCEADE,False,False,True,2,4.513451335134226,0.7558231346,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '32 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],5059.0,,,,,,,,,,,,,
