id,eventId,section,sectionId,sectionMapName,sectionType,row,seat,seatFrom,seatTo,seatFromInternal,hasSeatDetails,hasSeatDetailsExpansion,availableTickets,formattedFees,showRecentlySold,showPartnershipLogo,availableQuantities,ticketClass,ticketClassName,maxQuantity,hasListingNotes,listingNotes,listingNoteBuckets,rowId,isUsersListing,isPreUploaded,rowContent,isSpeculativeRow,rawPrice,price,formattedTotalPrice,strikeThroughPrice,strikeThroughDiscountPercent,strikeThroughAmountOff,ticketTypeId,ticketTypeName,ticketTypeGroupId,listingTypeId,listingCurrencyCode,buyerCurrencyCode,faceValue,faceValueCurrencyCode,vfsUrl,formattedActiveSince,formattedDealScore,isSeatedTogether,showVfsInListing,hideSeatAndRowInfo,isUnmappedSection,aipHash,isMLBVerified,createdDateTime,showCheapestTag,showBestDealTag,showBestDealInSectionTag,showFanFavoriteTag,showBestViewTag,showTopChoiceTag,topChoiceBucket,isMostAffordable,isZoneTicketClass,isSponsored,isSponsoredSecondary,isMirrorListing,crossSellSource,isCheapestListing,isFavorite,aggregateFavorites,listingId,canBeRelisted,listingImpressionId,isBetterValueListing,hasRowLevelVfs,isDealScoreEligibleForDisplay,inventoryListingScore.starRating,inventoryListingScore.dealScore,inventoryListingScore.seatQualityScore,lastTicketInSectionMessage.message,lastTicketInSectionMessage.hasValue,bestPriceTagMessage.message,bestPriceTagMessage.disclaimer,bestPriceTagMessage.hasValue,bestPriceTagMessage.featureTrackingKey,listingHighlightData.highlightSiteMessagesWithType,listingHighlightData.listingNoteIdsReplacedByHighlight,bestSellingInSectionMessage.message,bestSellingInSectionMessage.disclaimer,bestSellingInSectionMessage.hasValue,hiddenGemMessage.message,hiddenGemMessage.hasValue,hiddenGemMessage.featureTrackingKey,bestDealTagMessage.message,bestDealTagMessage.hasValue,bestDealTagMessage.featureTrackingKey
13394497386,153020449,344,122937,344,2,17,_,,,,False,False,4,,False,False,"[1, 2, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704477,False,False,Row 17,False,1560037,"¥1,560,037","¥1,560,037",,,,10,Mobile Transfer ticket,3,1,USD,JPY,7900.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122937/0.jpg?im=Resize=(500,271)&v=771",10 hours ago,4.9,False,False,False,False,kr45zvk3e8P%2b4Kpmvo1Zd%2fn%2bhw3mZylQ4gmHkZwNuQ8%3d,False,2026-07-19T03:32:36.8070000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13394497386,False,051812F4-7928-448A-BA13-6290ACD7F662,False,False,True,2,4.854220029408157,0.7266507738,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '163 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,
13394239640,153020449,330,122923,330,2,,_,,,,False,False,2,,False,False,"[1, 2]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",108895,False,False,Row,True,1561078,"¥1,561,078","¥1,561,078",,,,10,Mobile Transfer ticket,3,1,EUR,JPY,3000.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122923/0.jpg?im=Resize=(500,271)&v=771",11 hours ago,4.7,False,False,False,False,ih5yLaB%2bbAWOZ3W4QSWECQj5E%2f1S%2fkdNZ4R6YyFGTC8%3d,False,2026-07-19T02:20:57.2100000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13394239640,False,59D83E35-09FA-4D1B-ACDF-FB45D06AA3F0,False,False,True,2,4.7407036309908746,0.7121564656,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '163 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,
13394055662,153020449,336,122929,336,2,16,18_18,18,18,18,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704303,False,False,Row 16,False,1578545,"¥1,578,545","¥1,578,545",,,,10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122929/0.jpg?im=Resize=(500,271)&v=771",12 hours ago,5.2,False,False,False,False,4safJH8ahPKJwHWN5hBPTW52xst0529hHs4ZckWgW%2fk%3d,False,2026-07-19T01:27:56.2800000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13394055662,False,5623CDA3-D335-441A-8383-C6D62BC7B4E4,False,False,True,3,5.172704821004147,0.7689460611,Last ticket,True,,,,,"[{'message': 'Popular Pick', 'qualifier': '163 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,
13396505991,153020449,304,122897,304,2,5,2_2,2,2,2,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': 811, 'listingNoteContentId': 2446054, 'formattedListingNoteContent': 'Actual 1st row of the section', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446055, 'formattedListingNoteDescription': 'Actual 1st row of the section'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 0, 'formattedListingNoteContent': 'Actual 1st row of the section', 'displayOrder': 30, 'showsRawNoteText': True, 'sourceListingNoteId': 811}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113658,False,False,Row 5,False,1578720,"¥1,578,720","¥1,578,720",,,,10,Mobile Transfer ticket,3,1,USD,JPY,,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122897/0.jpg?im=Resize=(500,271)&v=771",2 hours ago,5.5,False,False,False,False,%2bNhLNSdqeqqNUTlUPmx3HW5NKhKDHLxPuAri3biSdaU%3d,False,2026-07-19T11:49:28.8900000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13396505991,False,04BE1F19-28AF-4658-936B-263A6412502F,False,False,True,3,5.50159699374,0.7951665512,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '163 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'Front Row', 'qualifier': 'Best seats in the house', 'hasValue': True, 'messageType': 'FirstRowTicketAttributeBased'}]",[811],,,,,,,,,
13396879954,153020449,104,122784,104,2,43,_,,,,False,False,2,,False,False,"[1, 2]",594,Lower,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112196,False,False,Row 43,False,1584617,"¥1,584,617","¥1,584,617",,,,10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122784/0.jpg?im=Resize=(500,271)&v=771",an hour ago,7.5,False,False,False,False,SMKANSG%2feF2oGIFsjvODYshZnX7UKWfH%2ffO1SEHJ%2fA8%3d,False,2026-07-19T12:55:03.0630000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13396879954,False,DF5A6433-DA14-46DB-A40E-EFE1D87317A4,False,False,True,4,7.506393356433102,1.014912943,,,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '163 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,
13394136835,153020449,327,122920,327,2,,_,,,,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",108892,False,False,Row,True,1592625,"¥1,592,625","¥1,592,625",,,,10,Mobile Transfer ticket,3,1,EUR,JPY,3450.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122920/0.jpg?im=Resize=(500,271)&v=771",12 hours ago,4.8,False,False,False,False,XIx11qEyOe2yXMHEv2nM%2bu%2f0bIH3se%2fyeATVUm2JpaA%3d,False,2026-07-19T01:53:40.9400000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13394136835,False,DFA27834-1D32-4574-A02F-35163229A9EB,False,False,True,2,4.756391881941485,0.728627025,Last ticket,True,,,,,"[{'message': 'Popular Pick', 'qualifier': '163 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,,,,
13393295027,153020449,330,122923,330,2,13,100_101,,,100,False,False,2,,False,False,"[1, 2]",407,Upper,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113908,False,False,Row 13,False,1592838,"¥1,592,838","¥1,592,838",,,,10,Mobile Transfer ticket,3,1,AED,JPY,400.0,AED,"https://img.vggcdn.net/img/vfsimage2/812551/407_122923/0.jpg?im=Resize=(500,271)&v=771",15 hours ago,5.8,False,False,False,False,BF6Ub8mFT6LbcRzN62%2bqgo3GQ19l9ePw2pKHtlk3B38%3d,False,2026-07-18T22:37:00.6530000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13393295027,False,6E775139-5D51-4439-B45A-3821578BBA50,False,False,True,3,5.829283463436204,0.8303966184,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '163 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,
13394485896,153020449,342,122935,342,2,15,_,,,,False,False,4,,False,False,"[1, 2, 3, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704431,False,False,Row 15,False,1594838,"¥1,594,838","¥1,594,838",,,,10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122935/0.jpg?im=Resize=(500,271)&v=771",10 hours ago,5.5,False,False,False,False,8y%2bxyDVa4wPlKr8wvJ0M91wFHfK9uRnOjSsNM3HZglI%3d,False,2026-07-19T03:27:41.2970000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13394485896,False,A4815732-DCDD-4171-9ACD-D4B8483390B1,False,False,True,3,5.4583861068889785,0.7997160059,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '163 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,
13393267849,153020449,341,122934,341,2,5,14_17,,,14,False,False,4,,False,False,"[1, 2, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704399,False,False,Row 5,False,1619562,"¥1,619,562","¥1,619,562","¥2,094,292",23.0,"¥474,730",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122934/0.jpg?im=Resize=(500,271)&v=771",15 hours ago,7.1,False,False,False,False,0aK7j1LrqeFEsig6UBZZTQJdkZpU2Z5URnf77f6tL%2b8%3d,False,2026-07-18T22:32:17.9230000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13393267849,False,E68711E7-CA38-4C9E-B09D-E3554AFD181D,False,False,True,4,7.0718150492844565,0.9756163799,,,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '163 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,
13388064315,153020449,314,122907,314,2,8,1_1,1,1,1,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': 814, 'listingNoteContentId': 2446060, 'formattedListingNoteContent': 'Limited or Obstructed View (printed on ticket)', 'listingNoteTypeId': 1, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446061, 'formattedListingNoteDescription': 'Limited or Obstructed View (printed on ticket)'}]","[{'listingNoteBucketId': 21, 'formattedListingNoteContent': 'Limited view', 'displayOrder': 21, 'showsRawNoteText': False}]",703811,False,False,Row 8,False,1627003,"¥1,627,003","¥1,627,003","¥2,059,570",21.0,"¥432,567",10,Mobile Transfer ticket,3,1,EUR,JPY,7300.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122907/0.jpg?im=Resize=(500,271)&v=771",yesterday,8.0,False,False,False,False,LHqCmsOwLNF7pUD1sWUeTIfGTS7ceS2KkeYAviIVN2w%3d,False,2026-07-18T01:53:41.0600000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13388064315,False,60F03325-C32D-48CC-BCC9-EE98BC511233,False,False,True,4,7.954052116060844,1.114665508,,,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '163 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,
13388079601,153020449,Supporters Club,2439116,Supporters Club,2,11,_,,,,False,False,2,,False,False,"[1, 2]",1068,Hospitality,2,True,"[{'listingNoteId': 165, 'listingNoteContentId': 2444685, 'formattedListingNoteContent': 'Preferred Seating', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2444686, 'formattedListingNoteDescription': 'Preferred Seating'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 11, 'formattedListingNoteContent': 'Preferred Seating', 'displayOrder': 11, 'showsRawNoteText': True, 'sourceListingNoteId': 165}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",4837383,False,False,Row 11,True,1652912,"¥1,652,912","¥1,652,912","¥2,274,684",27.0,"¥621,772",10,Mobile Transfer ticket,3,14,USD,JPY,8233.73,USD,"https://img.vggcdn.net/img/vfsimage2/812551/1068_2439116/0.jpg?im=Resize=(500,271)&v=771",yesterday,9.3,False,False,False,False,EbuHQE86w5yltK47SZgt%2ffOMjoK7t6TQOcnAM4Fc9tI%3d,False,2026-07-18T01:57:25.6000000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13388079601,False,9F1F6493-8991-4B61-8118-E9FBEF16C184,False,False,True,5,9.345904890861277,1.577970786,,,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '163 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,
13391083807,153020449,231A,1530792,231A,2,2,16_19,,,16,False,False,4,,False,False,"[1, 2, 4]",471,Middle,4,True,"[{'listingNoteId': 2026, 'listingNoteContentId': 3415844, 'formattedListingNoteContent': 'Second Row of Section', 'listingNoteTypeId': 6, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3415844, 'formattedListingNoteDescription': 'Second Row of Section'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 14, 'formattedListingNoteContent': 'Second Row of Section', 'displayOrder': 14, 'showsRawNoteText': True, 'sourceListingNoteId': 2026}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593666,False,False,Row 2,False,1657396,"¥1,657,396","¥1,657,396","¥2,812,105",41.0,"¥1,154,709",10,Mobile Transfer ticket,3,1,USD,JPY,10000.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530792/0.jpg?im=Resize=(500,271)&v=771",yesterday,8.8,False,False,False,False,6Ooyw2mDQ0iEGj%2ba2IebTTCzzh3fd8VsuQPf1n9XZJI%3d,False,2026-07-18T13:54:48.0930000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13391083807,False,91C4C157-5BA8-4366-B202-0C5C2FDA285B,False,False,True,5,8.765103575720596,1.331183615,Last tickets,True,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '163 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'Second Row', 'qualifier': 'Premium close-up view', 'hasValue': True, 'messageType': 'SecondRowTicketAttributeBased'}]",[2026],,,,,,,,,
13397083038,153020449,103,122783,103,2,32,18_20,,,18,False,False,3,,False,False,"[1, 3]",594,Lower,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112135,False,False,Row 32,False,1659053,"¥1,659,053","¥1,659,053",,,,10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122783/0.jpg?im=Resize=(500,271)&v=771",47 minutes ago,7.6,False,False,False,False,7uW2%2fgwlwDN4CGPr%2b5bfKLi1mh39M9RPwh0HTHCwPOE%3d,False,2026-07-19T13:13:32.9600000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13397083038,False,95DE9E4C-34FB-4C1C-83CD-90CEEF29FCD0,False,False,True,4,7.556391348918939,1.070387178,,,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '163 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,,,,
13396712303,153020449,227A,1530787,227A,2,10,5_5,5,5,5,False,False,1,,False,False,[1],471,Middle,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593624,False,False,Row 10,False,1667143,"¥1,667,143","¥1,667,143",,,,10,Mobile Transfer ticket,3,1,USD,JPY,,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530787/0.jpg?im=Resize=(500,271)&v=771",an hour ago,8.1,False,False,False,False,oLL2OxkHRIPD37ZnryBHRl%2fhfkXTqeL9mCQ5eYRyzxk%3d,False,2026-07-19T12:32:16.7570000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13396712303,False,DABFB979-13FB-41C5-A447-8076C363CA9B,False,False,True,4,8.071769804074702,1.163487061,Last ticket,True,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '163 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,
13396946192,153020449,228A,1530789,228A,2,3,_,,,,False,False,3,,False,False,"[1, 3]",471,Middle,3,True,"[{'listingNoteId': 2027, 'listingNoteContentId': 3415845, 'formattedListingNoteContent': 'Third Row of Section', 'listingNoteTypeId': 6, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3415845, 'formattedListingNoteDescription': 'Third Row of Section'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 14, 'formattedListingNoteContent': 'Third Row of Section', 'displayOrder': 14, 'showsRawNoteText': True, 'sourceListingNoteId': 2027}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593643,False,False,Row 3,False,1730090,"¥1,730,090","¥1,730,090",,,,10,Mobile Transfer ticket,3,1,USD,JPY,7380.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530789/0.jpg?im=Resize=(500,271)&v=771",an hour ago,8.5,False,False,False,False,iounKY3CNAyvU7nXPs%2bzOd99ZgE4iGmdoEAwNTBVBTE%3d,False,2026-07-19T13:00:39.4000000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13396946192,False,1AD301C8-F958-4C9C-AF0D-EBC038F45EEE,False,False,True,4,8.484826975908137,1.292034226,Last tickets,True,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Hidden gem', 'qualifier': ""Fans haven't spotted this one yet"", 'hasValue': True, 'messageType': 'HiddenGem'}, {'message': 'Third Row', 'qualifier': 'Excellent proximity to the action', 'hasValue': True, 'messageType': 'ThirdRowTicketAttributeBased'}]",[2027],,,,,,,,,
13394352363,153020449,305,122898,305,2,8,_,,,,False,False,2,,False,False,"[1, 2]",407,Upper,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113683,False,False,Row 8,False,1733782,"¥1,733,782","¥1,733,782",,,,10,Mobile Transfer ticket,3,1,EUR,JPY,5575.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122898/0.jpg?im=Resize=(500,271)&v=771",11 hours ago,4.5,False,False,False,False,gYltSOwqVe%2fmfDxbsBM0Dy4qfcRJYYCxNYgzG6HSEVM%3d,False,2026-07-19T02:52:26.9000000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13394352363,False,D9402871-CD0E-450D-A1C9-46FEDDA051E1,False,False,True,2,4.508513756913658,0.7589851467,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '163 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,
