id,eventId,section,sectionId,sectionMapName,sectionType,row,seat,seatFromInternal,hasSeatDetails,hasSeatDetailsExpansion,availableTickets,formattedFees,showRecentlySold,showPartnershipLogo,availableQuantities,ticketClass,ticketClassName,maxQuantity,hasListingNotes,listingNotes,listingNoteBuckets,rowId,isUsersListing,isPreUploaded,rowContent,isSpeculativeRow,rawPrice,price,formattedTotalPrice,ticketTypeId,ticketTypeName,ticketTypeGroupId,listingTypeId,listingCurrencyCode,buyerCurrencyCode,faceValue,faceValueCurrencyCode,vfsUrl,formattedActiveSince,formattedDealScore,isSeatedTogether,showVfsInListing,hideSeatAndRowInfo,isUnmappedSection,aipHash,isMLBVerified,createdDateTime,showCheapestTag,showBestDealTag,showBestDealInSectionTag,showFanFavoriteTag,showBestViewTag,showTopChoiceTag,topChoiceBucket,isMostAffordable,isZoneTicketClass,isSponsored,isSponsoredSecondary,isMirrorListing,crossSellSource,isCheapestListing,isFavorite,aggregateFavorites,listingId,canBeRelisted,listingImpressionId,isBetterValueListing,hasRowLevelVfs,isDealScoreEligibleForDisplay,inventoryListingScore.starRating,inventoryListingScore.dealScore,inventoryListingScore.seatQualityScore,bestPriceTagMessage.message,bestPriceTagMessage.disclaimer,bestPriceTagMessage.hasValue,bestPriceTagMessage.featureTrackingKey,listingHighlightData.highlightSiteMessagesWithType,listingHighlightData.listingNoteIdsReplacedByHighlight,seatFrom,seatTo,strikeThroughPrice,strikeThroughDiscountPercent,strikeThroughAmountOff,lastTicketInSectionMessage.message,lastTicketInSectionMessage.hasValue,bestSellingInSectionMessage.message,bestSellingInSectionMessage.disclaimer,bestSellingInSectionMessage.hasValue,bestDealTagMessage.message,bestDealTagMessage.hasValue,bestDealTagMessage.featureTrackingKey
13387897309,153020449,225A,1530785,225A,2,10,4_7,4,False,False,4,,False,False,"[1, 2, 4]",471,Middle,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593610,False,False,Row 10,False,1607694,"¥1,607,694","¥1,607,694",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530785/0.jpg?im=Resize=(500,271)&v=771",yesterday,7.8,False,False,False,False,xWNUFZZ%2fZnSfcOGT6IERIOT3R2%2bU8xcLuREidUEQ1iw%3d,False,2026-07-18T01:19:17.8730000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13387897309,False,707D6196-B7BE-4C3A-8DDC-DA6ECBE788FB,False,False,True,4,7.791456352296438,1.016105021,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,"¥2,814,368",43.0,"¥1,206,674",Last tickets,True,,,,,,
13394647246,153020449,343,122936,343,2,7,2_2,2,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704445,False,False,Row 7,False,1607694,"¥1,607,694","¥1,607,694",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122936/0.jpg?im=Resize=(500,271)&v=771",an hour ago,6.6,False,False,False,False,xWNUFZZ%2fZnSfcOGT6IERIOT3R2%2bU8xcLuREidUEQ1iw%3d,False,2026-07-19T04:11:28.0300000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13394647246,False,172FF5C5-35DE-430E-B029-A5D620CB8EA1,False,False,True,3,6.582856912233805,0.8648162098,,,,,"[{'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,
13394712846,153020449,227A,1530787,227A,2,9,4_6,4,False,False,3,,False,False,"[1, 3]",471,Middle,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593637,False,False,Row 9,False,1631608,"¥1,631,608","¥1,631,608",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530787/0.jpg?im=Resize=(500,271)&v=771",an hour ago,8.6,False,False,False,False,zWv82EPfzv1eQ823rVvA0o%2fKRbj9KEuY54IXR3Xco1Q%3d,False,2026-07-19T04:25:11.5030000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13394712846,False,C897A37E-3F26-4FF6-AF24-3879E9A0F4B2,False,False,True,5,8.647785771212316,1.199491418,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,
13394497345,153020449,227B,1530788,227B,2,16,7_7,7,False,False,1,,False,False,[1],471,Middle,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113491,False,False,Row 16,False,1649599,"¥1,649,599","¥1,649,599",10,Mobile Transfer ticket,3,1,USD,JPY,,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530788/0.jpg?im=Resize=(500,271)&v=771",2 hours ago,7.6,False,False,False,False,4bFxGrMHEqNwsE%2fmUFhLdzOL8KwuPuAjnW8sQeiTKNk%3d,False,2026-07-19T03:32:35.4000000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13394497345,False,710462A9-9992-4CCA-8A02-A1B3FD829FC1,False,False,True,4,7.64776674705716,1.021493425,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],7,7,,,,Last ticket,True,,,,,,
13388308299,153020449,104,122784,104,2,46,_,,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112199,False,False,Row 46,False,1658371,"¥1,658,371","¥1,658,371",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122784/0.jpg?im=Resize=(500,271)&v=771",yesterday,7.3,False,False,False,False,Y23MBa0YyOwdL4sHOSDiYPDsGSDpmYI1Mpb0MtGkqNo%3d,False,2026-07-18T02:58:06.6130000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13388308299,False,0857B3F0-DAB6-4E16-A480-4528FD15DE30,False,False,True,4,7.308894716790127,0.9801373144,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,"¥2,688,146",38.0,"¥1,029,775",,,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,
13394331944,153020449,124,122796,124,2,29,8_10,8,False,False,3,,False,False,"[1, 3]",594,Lower,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112737,False,False,Row 29,False,1688322,"¥1,688,322","¥1,688,322",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122796/0.jpg?im=Resize=(500,271)&v=771",3 hours ago,8.5,False,False,False,False,IIBUwBHMda4UzdgY1aOfvx3j6ftJQMHKVKA7NWwcJK0%3d,False,2026-07-19T02:48:18.5830000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13394331944,False,05FB275A-81E9-40F2-8491-59637EE05805,False,False,True,4,8.468721884764093,1.182200756,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,
13393267849,153020449,341,122934,341,2,5,14_17,14,False,False,4,,False,False,"[1, 2, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704399,False,False,Row 5,False,1695455,"¥1,695,455","¥1,695,455",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122934/0.jpg?im=Resize=(500,271)&v=771",7 hours ago,7.1,False,False,False,False,m0tKwx5BlIuBEwPwNmbTcFJ3OsRi%2b0soEs7uyuwNEYM%3d,False,2026-07-18T22:32:17.9230000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13393267849,False,9EA6A7C8-B9CF-4F34-A93E-FEE1FF19610B,False,False,True,4,7.107295555004493,0.9756163799,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,
13395134307,153020449,101,122782,101,2,15,20_23,20,False,False,4,,False,False,"[1, 2, 4]",594,Lower,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112069,False,False,Row 15,False,1703124,"¥1,703,124","¥1,703,124",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122782/0.jpg?im=Resize=(500,271)&v=771",12 minutes ago,9.1,False,False,False,False,gBVYfDV08GR59%2bgo14oGXUoT9XHcI7w4u4s%2fSXMmJ5E%3d,False,2026-07-19T05:37:21.6970000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13395134307,False,380DF2AE-87A1-496B-9EDB-F1AB9A6E78FC,False,False,True,5,9.0664046247818,1.426116576,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,
13394074571,153020449,124,122796,124,2,11,19_22,19,False,False,4,,False,False,"[1, 2, 4]",594,Lower,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112718,False,False,Row 11,False,1712311,"¥1,712,311","¥1,712,311",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122796/0.jpg?im=Resize=(500,271)&v=771",4 hours ago,9.1,False,False,False,False,Fx1pAXvNkrOSGOgVKZv35jEQl1XygxLelX1KEpPw9EM%3d,False,2026-07-19T01:36:12.8330000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13394074571,False,67DD2BF2-904F-42F2-9F0F-CBD55AB67F02,False,False,True,5,9.109869531833645,1.454807154,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,
13386032260,153020449,Supporters Club,2439116,Supporters Club,2,8,10_12,10,False,False,3,,False,False,"[1, 2, 3]",1068,Hospitality,3,True,"[{'listingNoteId': 2344, 'listingNoteContentId': 4216766, 'formattedListingNoteContent': 'Includes Offsite Hospitality', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'formattedListingNoteDescription': ''}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 0, 'formattedListingNoteContent': 'Includes Offsite Hospitality', 'displayOrder': 30, 'showsRawNoteText': True, 'sourceListingNoteId': 2344}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",4837383,False,False,Row 8,True,1712929,"¥1,712,929","¥1,712,929",10,Mobile Transfer ticket,3,1,GBP,JPY,5000.0,GBP,"https://img.vggcdn.net/img/vfsimage2/812551/1068_2439116/0.jpg?im=Resize=(500,271)&v=771",yesterday,9.3,False,False,False,False,pzdkwBe61GhR0K%2b8ZtRdsUB1KlS9c4OGvE04n5rbT1E%3d,False,2026-07-17T20:30:40.7370000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13386032260,False,5031636C-3EC5-45C0-8442-8A9AC5B7C127,False,False,True,5,9.340559960039762,1.577970786,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],10,12,"¥2,819,776",39.0,"¥1,106,847",,,,,,,,
13395038791,153020449,124,122796,124,2,9,_,,False,False,3,,False,False,"[1, 3]",594,Lower,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112764,False,False,Row 9,False,1721109,"¥1,721,109","¥1,721,109",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122796/0.jpg?im=Resize=(500,271)&v=771",35 minutes ago,9.2,False,False,False,False,GOLJZhyTF3slAYWZwtdlzdc9TvzI%2f2RdzgPyQL%2b8dWM%3d,False,2026-07-19T05:14:19.1730000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13395038791,False,90A76737-0C4A-4BBB-B5AF-BD703EE63CBC,False,False,True,5,9.162166939405585,1.488509206,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,
13394352363,153020449,305,122898,305,2,8,_,,False,False,2,,False,False,"[1, 2]",407,Upper,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113683,False,False,Row 8,False,1733782,"¥1,733,782","¥1,733,782",10,Mobile Transfer ticket,3,1,EUR,JPY,5575.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122898/0.jpg?im=Resize=(500,271)&v=771",2 hours ago,4.9,False,False,False,False,gYltSOwqVe%2fmfDxbsBM0Dy4qfcRJYYCxNYgzG6HSEVM%3d,False,2026-07-19T02:52:26.9000000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13394352363,False,502C780A-0B1C-4503-A70A-F91447DA0487,False,False,True,2,4.8752671092492745,0.7589851467,,,,,"[{'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,
13394727695,153020449,124,122796,124,2,8,_,,False,False,4,,False,False,"[1, 2, 4]",594,Lower,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112763,False,False,Row 8,False,1740213,"¥1,740,213","¥1,740,213",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122796/0.jpg?im=Resize=(500,271)&v=771",an hour ago,9.2,False,False,False,False,iW4it%2fN0VVaIIRt77tQiuuEKW17itgc%2bmWSZ%2bQ1%2f2Ow%3d,False,2026-07-19T04:27:38.3330000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13394727695,False,B8F439F8-7CD8-49B7-9A3A-74DFD4CDF9E7,False,False,True,5,9.16332958707914,1.505636007,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,
13276563142,153020449,329,122922,329,2,26,30_30,30,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113899,False,False,Row 26,False,1745117,"¥1,745,117","¥1,745,117",10,Mobile Transfer ticket,3,1,USD,JPY,,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122922/0.jpg?im=Resize=(500,271)&v=771",11 days ago,4.6,False,False,False,False,I4W4RcSUSJ3%2fmuvQEXJkuzE1BlPdJzXjYpMR%2fXqFll4%3d,False,2026-07-07T21:16:45.1600000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13276563142,False,70CFDA01-E321-45BA-8A72-C92295A50033,False,False,True,2,4.5664001083091605,0.7188976532,,,,,"[{'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],30,30,"¥2,653,770",34.0,"¥908,653",Last ticket,True,,,,,,
13394635525,153020449,204,122837,204,2,6,_,,False,False,4,,False,False,"[1, 2, 4]",471,Middle,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",702758,False,False,Row 6,False,1747956,"¥1,747,956","¥1,747,956",10,Mobile Transfer ticket,3,1,USD,JPY,7380.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_122837/0.jpg?im=Resize=(500,271)&v=771",an hour ago,7.4,False,False,False,False,dBZ0G9JupGKFqHpKi3A79DhKhS%2b3mOAh0QShuoHm%2fdw%3d,False,2026-07-19T04:08:35.2370000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13394635525,False,476FA3B6-568C-43C4-829C-D20DB0895E21,False,False,True,4,7.415843545299417,1.048172193,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,
13346673777,153020449,307,122900,307,2,22,_,,False,False,5,,False,False,"[1, 2, 3, 4, 5]",407,Upper,5,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703671,False,False,Row 22,False,1754862,"¥1,754,862","¥1,754,862",10,Mobile Transfer ticket,3,1,USD,JPY,8999.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122900/0.jpg?im=Resize=(500,271)&v=771",5 days ago,6.7,False,False,False,False,gFeNoBm2DZ%2f%2fbTDtR72wd05u6DCxsueI3MP3fxdz%2fnw%3d,False,2026-07-14T02:24:06.8770000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13346673777,False,C62C7E1F-2549-4D19-BCD3-15BC93DEBDFB,False,False,True,3,6.657897977797801,0.9528748648,,,,,"[{'message': 'Popular Pick', 'qualifier': '58 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,
