id,eventId,section,sectionId,sectionMapName,sectionType,row,seat,seatFromInternal,hasSeatDetails,hasSeatDetailsExpansion,availableTickets,formattedFees,showRecentlySold,showPartnershipLogo,availableQuantities,ticketClass,ticketClassName,maxQuantity,hasListingNotes,listingNotes,listingNoteBuckets,rowId,isUsersListing,isPreUploaded,rowContent,isSpeculativeRow,rawPrice,price,formattedTotalPrice,ticketTypeId,ticketTypeName,ticketTypeGroupId,listingTypeId,listingCurrencyCode,buyerCurrencyCode,faceValue,faceValueCurrencyCode,vfsUrl,formattedActiveSince,formattedDealScore,isSeatedTogether,showVfsInListing,hideSeatAndRowInfo,isUnmappedSection,aipHash,isMLBVerified,createdDateTime,showCheapestTag,showBestDealTag,showBestDealInSectionTag,showFanFavoriteTag,showBestViewTag,showTopChoiceTag,topChoiceBucket,isMostAffordable,winningMerchTags,suppressedMerchTags,isZoneTicketClass,isSponsored,isSponsoredSecondary,isMirrorListing,crossSellSource,isCheapestListing,isFavorite,aggregateFavorites,listingId,canBeRelisted,listingImpressionId,isBetterValueListing,hasRowLevelVfs,isDealScoreEligibleForDisplay,inventoryListingScore.starRating,inventoryListingScore.dealScore,inventoryListingScore.seatQualityScore,bestSellingInSectionMessage.message,bestSellingInSectionMessage.disclaimer,bestSellingInSectionMessage.hasValue,bestPriceTagMessage.message,bestPriceTagMessage.disclaimer,bestPriceTagMessage.hasValue,bestPriceTagMessage.featureTrackingKey,listingHighlightData.highlightSiteMessagesWithType,listingHighlightData.listingNoteIdsReplacedByHighlight,seatFrom,seatTo,lastTicketInSectionMessage.message,lastTicketInSectionMessage.hasValue,strikeThroughPrice,strikeThroughDiscountPercent,strikeThroughAmountOff,bestDealTagMessage.message,bestDealTagMessage.hasValue,bestDealTagMessage.featureTrackingKey,bestViewTagMessage.message,bestViewTagMessage.disclaimer,bestViewTagMessage.hasValue,bestViewTagMessage.featureTrackingKey
13387411322,153020449,206A,1530776,206A,2,6,16_16,16,False,False,1,,False,False,[1],471,Middle,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593549,False,False,Row 6,False,1994756,"¥1,994,756","¥1,994,756",10,Mobile Transfer ticket,3,1,USD,JPY,9000.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530776/0.jpg?im=Resize=(500,271)&v=771",10 hours ago,7.4,False,False,False,False,%2blBxrqh3g%2bhH4VtSKTXn66yi1r9gw9qzi4a6QhoyDjw%3d,False,2026-07-17T23:36:34.8200000Z,False,False,False,False,False,False,0,False,[7],,False,False,False,False,0,False,False,0,13387411322,False,7BA688CC-E9EB-4DBF-B622-C8DF7AE779F9,False,False,True,4,7.356667528120332,0.9915794249,,,,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '2 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,Last ticket,True,,,,,,,,,,
13388122309,153020449,313,122906,313,2,12,23_23,23,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703793,False,False,Row 12,False,1995731,"¥1,995,731","¥1,995,731",10,Mobile Transfer ticket,3,1,USD,JPY,7380.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122906/0.jpg?im=Resize=(500,271)&v=771",8 hours ago,7.8,False,False,False,False,nBhBIAfJtW6vbA9vNO%2bMxVrTQHNtSM9fzNqYNHyUSPc%3d,False,2026-07-18T02:07:00.0670000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13388122309,False,919A25FF-840B-45CD-B09B-8A7DF6AD2F92,False,False,True,4,7.763459290731575,1.04211531,,,,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '2 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],23,23,,,,,,,,,,,,
13386258793,153020449,301,122894,301,2,7,_,,False,False,9,,False,False,"[1, 2, 3, 4, 5, 6, 7, 9]",407,Upper,9,True,"[{'listingNoteId': 2027, 'listingNoteContentId': 3415845, 'formattedListingNoteContent': 'Third Row of Section', 'listingNoteTypeId': 6, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3415845, 'formattedListingNoteDescription': 'Third Row of Section'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 14, 'formattedListingNoteContent': 'Third Row of Section', 'displayOrder': 14, 'showsRawNoteText': True, 'sourceListingNoteId': 2027}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113594,False,False,Row 7,False,1996519,"¥1,996,519","¥1,996,519",10,Mobile Transfer ticket,3,1,USD,JPY,4875.32,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122894/0.jpg?im=Resize=(500,271)&v=771",13 hours ago,5.5,False,False,False,False,sUrx54oz9bvigPQp3hpWW0EbNCFyKvakKIuYXq1fqfQ%3d,False,2026-07-17T21:07:11.3770000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13386258793,False,139484F1-9006-436A-9C68-4B0B460BE4D8,False,False,True,3,5.503219458528706,0.7962998324,,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '2 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'Third Row', 'qualifier': 'Excellent proximity to the action', 'hasValue': True, 'messageType': 'ThirdRowTicketAttributeBased'}]",[2027],,,,,,,,,,,,,,
13314250406,153020449,Category 4,2140587,Category 4,3,,_,,False,False,2,,False,False,"[1, 2]",1327,Category 4,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",4264996,False,False,Row,True,2001131,"¥2,001,131","¥2,001,131",10,Mobile Transfer ticket,3,1,USD,JPY,10000.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/1327_2140587/0.jpg?im=Resize=(500,271)&v=771",7 days ago,9.2,False,False,True,False,uaiHD1pdxgwGLpP97bbDk9SwolerWOY%2f19ozTpNT8qI%3d,False,2026-07-10T12:22:05.0670000Z,False,False,False,False,False,False,0,False,[7],,False,False,False,False,0,False,False,0,13314250406,False,8C636845-F75C-487C-9268-EA8D60AC48CD,False,False,True,5,9.246802892577648,1.362416107,,,,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '2 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,Last tickets,True,,,,,,,,,,
13386324506,153020449,310,122903,310,2,20,_,,False,False,4,,False,False,"[1, 2, 3, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703735,False,False,Row 20,False,2007608,"¥2,007,608","¥2,007,608",10,Mobile Transfer ticket,3,1,EUR,JPY,1222.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122903/0.jpg?im=Resize=(500,271)&v=771",12 hours ago,4.5,False,False,False,False,RqwsJv2EyKlmDe%2b0W15lVQ0kKFx3b0BTr4B0b7ev0Lc%3d,False,2026-07-17T21:20:55.5370000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13386324506,False,929ACB16-AD32-40B8-8C82-C5F8E0E1A7EB,False,False,True,2,4.527081635113182,0.7032113034,,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '2 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,
13318315128,153020449,311,122904,311,2,21,_,,False,False,4,,False,False,"[1, 2, 3, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703758,False,False,Row 21,False,2007608,"¥2,007,608","¥2,007,608",10,Mobile Transfer ticket,3,1,EUR,JPY,1222.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122904/0.jpg?im=Resize=(500,271)&v=771",7 days ago,4.0,False,False,False,False,RqwsJv2EyKlmDe%2b0W15lVQ0kKFx3b0BTr4B0b7ev0Lc%3d,False,2026-07-10T19:24:07.4600000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13318315128,False,DC812114-BEE3-4516-AB33-F101E476A2B1,False,False,True,2,4.014773947087388,0.6512872162,,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '2 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,
13375653128,153020449,Spain Supporters,2447956,Spain Supporters,3,,_,,False,False,2,,False,False,"[1, 2]",1666,Spain Supporters,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",4847586,False,False,Row,True,2007608,"¥2,007,608","¥2,007,608",10,Mobile Transfer ticket,3,1,EUR,JPY,1000.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/1666_2447956/0.jpg?im=Resize=(500,271)&v=771",yesterday,0.0,False,False,True,True,WvYVfuyXjJdwi%2bMGaNYpIHJhvPQ7NAc970KT8tPia0o%3d,False,2026-07-16T19:33:25.1370000Z,False,False,False,False,False,False,0,False,[7],,False,False,False,False,0,False,False,0,13375653128,False,22FF14C3-E8DB-4340-8950-3F8B5CA9FDA8,False,False,True,0,,,,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '2 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,Last tickets,True,,,,,,,,,,
13388378221,153020449,229,122855,229,2,10,_,,False,False,3,,False,False,"[1, 3]",471,Middle,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703185,False,False,Row 10,False,2031809,"¥2,031,809","¥2,031,809",10,Mobile Transfer ticket,3,1,USD,JPY,7380.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_122855/0.jpg?im=Resize=(500,271)&v=771",6 hours ago,6.8,False,False,False,False,DCbMckc4wsRtF1HkGmepDRs6MXWLbl7%2f82QoHpYNYwM%3d,False,2026-07-18T03:17:32.5500000Z,False,False,False,True,False,False,0,False,[6],[7],False,False,False,False,0,False,False,0,13388378221,False,5075E756-3B0D-4F07-B680-4CFC69BBBD25,False,False,True,3,6.757700395454709,0.9387479609,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,,,"[{'message': 'Popular Pick', 'qualifier': '2 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,Last tickets,True,,,,,,,,,,
13388378251,153020449,204,122837,204,2,9,_,,False,False,3,,False,False,"[1, 2, 3]",471,Middle,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",702761,False,False,Row 9,False,2041943,"¥2,041,943","¥2,041,943",10,Mobile Transfer ticket,3,1,USD,JPY,7380.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_122837/0.jpg?im=Resize=(500,271)&v=771",6 hours ago,6.8,False,False,False,False,Q88fUdlN%2fA6m0Z239wM9JdZsPWCoagCvX077YoNPmxI%3d,False,2026-07-18T03:17:32.9030000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13388378251,False,ACF0BCB8-EB9C-442D-A04C-DFF525C3D77A,False,False,True,3,6.839378961195266,0.9532622947,,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '2 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,
13389005105,153020449,225A,1530785,225A,2,4,_,,False,False,3,,False,False,"[1, 3]",471,Middle,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593617,False,False,Row 4,False,2052074,"¥2,052,074","¥2,052,074",10,Mobile Transfer ticket,3,1,USD,JPY,7380.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530785/0.jpg?im=Resize=(500,271)&v=771",4 hours ago,8.9,False,False,False,False,pcm1%2f%2bnx1A009IxTbLBFlLntdhSpOmyeFUV8qVKDk0I%3d,False,2026-07-18T05:09:24.4570000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13389005105,False,3CFBC86E-EED8-42D7-B1F9-6AFB065619B8,False,False,True,5,8.93297276514052,1.297047225,,,,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '2 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,
13388009537,153020449,204,122837,204,2,7,_,,False,False,1,,False,False,[1],471,Middle,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",702759,False,False,Row 7,False,2054215,"¥2,054,215","¥2,054,215",10,Mobile Transfer ticket,3,1,USD,JPY,10750.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_122837/0.jpg?im=Resize=(500,271)&v=771",8 hours ago,7.3,False,False,False,False,3yLGUqmR43htIwDL%2bDW5HNREqj7lowKSWznmVIIn9zI%3d,False,2026-07-18T01:42:00.1730000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13388009537,False,63753883-C0C9-4CAD-A1AA-5CB2D14973BD,False,False,True,4,7.310390992615233,1.015593664,,,,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '2 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,
13373771975,153020449,311,122904,311,2,8,_,,False,False,3,,False,False,"[1, 2, 3]",407,Upper,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703745,False,False,Row 8,False,2062511,"¥2,062,511","¥2,062,511",10,Mobile Transfer ticket,3,1,GBP,JPY,1111.0,GBP,"https://img.vggcdn.net/img/vfsimage2/812551/407_122904/0.jpg?im=Resize=(500,271)&v=771",yesterday,6.5,False,False,False,False,Off1xvYGSSszn1SF0Q%2fx%2fTNtTIbi40nW1oyD5yfHa%2bQ%3d,False,2026-07-16T16:11:41.9300000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13373771975,False,7F8633AE-F02A-4A03-8577-C7D78D448AA7,False,False,True,3,6.536203792875743,0.9270082586,,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '2 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,
13131180435,153020449,316,122909,316,2,13,14_14,14,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703860,False,False,Row 13,False,2070786,"¥2,070,786","¥2,070,786",10,Mobile Transfer ticket,3,1,USD,JPY,,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122909/0.jpg?im=Resize=(500,271)&v=771",23 days ago,5.3,False,False,False,False,FiR7Dxf%2b9RhaojEg0K8ofMzIOwV%2fl0to%2fB6U1VC02nc%3d,False,2026-06-24T15:01:03.1330000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13131180435,False,57BCF9ED-207A-4457-B4F8-AB9FE04771E2,False,False,True,3,5.286049644962214,0.8068280863,,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '2 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],14,14,,,"¥4,170,346",50.0,"¥2,099,560",,,,,,,
13386456800,153020449,Supporters Club,2439116,Supporters Club,2,6,_,,False,False,1,,False,False,[1],1068,Hospitality,1,True,"[{'listingNoteId': 1025, 'listingNoteContentId': 2446491, 'formattedListingNoteContent': 'Includes unlimited food and soft drinks', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446492, 'formattedListingNoteDescription': 'Includes unlimited food and soft drinks'}, {'listingNoteId': 2344, 'listingNoteContentId': 4216766, 'formattedListingNoteContent': 'Includes Offsite Hospitality', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'formattedListingNoteDescription': ''}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 7, 'formattedListingNoteContent': 'Food & beverages', 'displayOrder': 7, 'showsRawNoteText': False}, {'listingNoteBucketId': 0, 'formattedListingNoteContent': 'Includes Offsite Hospitality', 'displayOrder': 30, 'showsRawNoteText': True, 'sourceListingNoteId': 2344}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",4837383,False,False,Row 6,True,2097659,"¥2,097,659","¥2,097,659",10,Mobile Transfer ticket,3,1,GBP,JPY,2000.0,GBP,"https://img.vggcdn.net/img/vfsimage2/812551/1068_2439116/0.jpg?im=Resize=(500,271)&v=771",12 hours ago,9.6,False,False,False,False,o1N5KpHRvJzns8ERB%2fZq4Xbt7f3XMN42e3X%2f60KrTKo%3d,False,2026-07-17T21:46:18.4730000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13386456800,False,43936BB7-2CFC-45B0-914B-8C82109A00B8,False,False,True,5,9.633047053602676,1.577970786,,,,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '2 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,
13387902394,153020449,204,122837,204,2,11,_,,False,False,4,,False,False,"[1, 2, 4]",471,Middle,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",702763,False,False,Row 11,False,2101977,"¥2,101,977","¥2,101,977",10,Mobile Transfer ticket,3,1,USD,JPY,7380.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_122837/0.jpg?im=Resize=(500,271)&v=771",8 hours ago,6.1,False,False,False,False,%2blBxrqh3g%2bhH4VtSKTXn66yi1r9gw9qzi4a6QhoyDjw%3d,False,2026-07-18T01:20:31.6400000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13387902394,False,1714A0A7-208F-4BFE-8A26-163419375172,False,False,True,3,6.079036701031024,0.8945174088,,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '2 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,
13386258770,153020449,341,122934,341,2,18,_,,False,False,6,,False,False,"[1, 2, 3, 4, 6]",407,Upper,6,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704412,False,False,Row 18,False,2112293,"¥2,112,293","¥2,112,293",10,Mobile Transfer ticket,3,1,USD,JPY,8340.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122934/0.jpg?im=Resize=(500,271)&v=771",13 hours ago,5.1,False,False,False,False,qholvpIzA0%2fW3h37PTEp3nXKkn9dBfafvH4zeO7CqGA%3d,False,2026-07-17T21:07:11.2430000Z,False,False,False,False,False,False,0,False,[7],,False,False,False,False,0,False,False,0,13386258770,False,7BC4B5F1-026E-451B-A217-792DF52E0EC5,False,False,True,3,5.1162470153902575,0.8083873733,,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '2 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,Last tickets,True,,,,,,,,,,
