id,eventId,section,sectionId,sectionMapName,sectionType,row,seat,seatFromInternal,hasSeatDetails,hasSeatDetailsExpansion,availableTickets,formattedFees,showRecentlySold,showPartnershipLogo,availableQuantities,ticketClass,ticketClassName,maxQuantity,hasListingNotes,listingNotes,listingNoteBuckets,rowId,isUsersListing,isPreUploaded,rowContent,isSpeculativeRow,rawPrice,price,formattedTotalPrice,strikeThroughPrice,strikeThroughDiscountPercent,strikeThroughAmountOff,ticketTypeId,ticketTypeName,ticketTypeGroupId,listingTypeId,listingCurrencyCode,buyerCurrencyCode,faceValue,faceValueCurrencyCode,vfsUrl,formattedActiveSince,formattedDealScore,isSeatedTogether,showVfsInListing,hideSeatAndRowInfo,isUnmappedSection,aipHash,isMLBVerified,createdDateTime,showCheapestTag,showBestDealTag,showBestDealInSectionTag,showFanFavoriteTag,showBestViewTag,showTopChoiceTag,topChoiceBucket,isMostAffordable,isZoneTicketClass,isSponsored,isSponsoredSecondary,isMirrorListing,crossSellSource,isCheapestListing,isFavorite,aggregateFavorites,listingId,canBeRelisted,listingImpressionId,isBetterValueListing,hasRowLevelVfs,isDealScoreEligibleForDisplay,inventoryListingScore.starRating,inventoryListingScore.dealScore,inventoryListingScore.seatQualityScore,adAttributes.bidId,listingHighlightData.highlightSiteMessagesWithType,listingHighlightData.listingNoteIdsReplacedByHighlight,seatFrom,seatTo,winningMerchTags,suppressedMerchTags,bestSellingInSectionMessage.message,bestSellingInSectionMessage.disclaimer,bestSellingInSectionMessage.hasValue,bestPriceTagMessage.message,bestPriceTagMessage.disclaimer,bestPriceTagMessage.hasValue,bestPriceTagMessage.featureTrackingKey,lastTicketInSectionMessage.message,lastTicketInSectionMessage.hasValue,hiddenGemMessage.message,hiddenGemMessage.hasValue,hiddenGemMessage.featureTrackingKey,bestDealTagMessage.message,bestDealTagMessage.hasValue,bestDealTagMessage.featureTrackingKey
13394062403,153020449,340,122933,340,2,20,_,,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704392,False,False,Row 20,False,1547842,"¥1,547,842","¥1,547,842",,,,10,Mobile Transfer ticket,3,1,USD,JPY,7380.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122933/0.jpg?im=Resize=(500,271)&v=771",2 hours ago,6.6,False,False,False,False,00JBLsnMZUvfxGxyVU9y7SBj%2birfZO57hN7VjwYyxJk%3d,False,2026-07-19T01:31:44.3170000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13394062403,False,4ED7E029-2BFD-4A38-859F-AD930D145E84,False,False,True,3,6.560559945176485,0.8389602093,,"[{'message': 'Popular Pick', 'qualifier': '90 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,[7],,,,,,,,,Last ticket,True,,,,,,
13392490750,153020449,307,122900,307,2,3,_,,False,False,1,,False,False,[1],478,Loge,1,True,"[{'listingNoteId': 2027, 'listingNoteContentId': 3415845, 'formattedListingNoteContent': 'Third Row of Section', 'listingNoteTypeId': 6, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3415845, 'formattedListingNoteDescription': 'Third Row of Section'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 14, 'formattedListingNoteContent': 'Third Row of Section', 'displayOrder': 14, 'showsRawNoteText': True, 'sourceListingNoteId': 2027}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1590981,False,False,Row 3,False,1549363,"¥1,549,363","¥1,549,363",,,,10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/478_122900/0.jpg?im=Resize=(500,271)&v=771",8 hours ago,7.6,False,False,False,False,2jN5%2bEXjd33SbTwGgTKhHhGD09jiwGItqq3EM8tNQgc%3d,False,2026-07-18T19:19:19.1070000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13392490750,False,91073E95-6AED-4481-BFC2-E97C4F186735,False,False,True,4,7.6000188829749415,0.9739763562,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '90 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'Third Row', 'qualifier': 'Excellent proximity to the action', 'hasValue': True, 'messageType': 'ThirdRowTicketAttributeBased'}]",[2027],,,,,,,,,,,,,,,,,,,
13394316043,153020449,148,122811,148,2,27,_,,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113297,False,False,Row 27,False,1551156,"¥1,551,156","¥1,551,156",,,,10,Mobile Transfer ticket,3,1,USD,JPY,7000.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122811/0.jpg?im=Resize=(500,271)&v=771",an hour ago,9.1,False,False,False,False,CpHPXvs0QE4F7AI3T2skOh1isEt6S%2f%2bu2NVZ9ZyudjY%3d,False,2026-07-19T02:43:16.1500000Z,False,False,False,True,False,False,0,False,False,False,False,False,0,False,False,0,13394316043,False,6879CFD9-DBD2-46BC-95AF-EF6E23E71D5C,False,False,True,5,9.093699565187283,1.284225936,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '90 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,[6],,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,,,,,,,,,,
13229968819,153020449,Upper,1546670,Upper,3,,_,,False,False,6,,False,False,"[1, 2, 3, 4, 5, 6]",407,Upper,6,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1641237,False,False,Row,True,1552137,"¥1,552,137","¥1,552,137","¥3,076,033",50.0,"¥1,523,896",10,Mobile Transfer ticket,3,1,EUR,JPY,3000.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_1546670/0.jpg?im=Resize=(500,271)&v=771",15 days ago,0.0,False,False,True,False,PM5zJiLLcC4xE%2fTGrO92Cg0fXXz976hQ5VBUetX1mO8%3d,False,2026-07-03T14:52:38.7330000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13229968819,False,C9F558BB-D75B-4260-9C49-B82692F7B602,False,False,True,0,,,,"[{'message': 'Popular Pick', 'qualifier': '90 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,[7],,,,,,,,,Last tickets,True,,,,,,
13393775398,153020449,315,122908,315,2,24,_,,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703849,False,False,Row 24,False,1556822,"¥1,556,822","¥1,556,822",,,,10,Mobile Transfer ticket,3,1,USD,JPY,7838.4,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122908/0.jpg?im=Resize=(500,271)&v=771",3 hours ago,4.1,False,False,False,False,b8DNvFWugn%2bq%2bZQ7Md05WcQe4a1%2b%2fFUSDjEW62nA%2bOM%3d,False,2026-07-19T00:08:58.7630000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13393775398,False,7EF5792E-7BA9-45BA-A2D0-499841ED3A52,False,False,True,2,4.065485356216934,0.5982882089,,"[{'message': 'Popular Pick', 'qualifier': '90 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,
13393672217,153020449,316,122909,316,2,21,26_26,26,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703868,False,False,Row 21,False,1556842,"¥1,556,842","¥1,556,842",,,,10,Mobile Transfer ticket,3,1,EUR,JPY,5575.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122909/0.jpg?im=Resize=(500,271)&v=771",4 hours ago,4.8,False,False,False,False,RcN0DmceGIRGw94Jh7CY%2frx6Z5za62eik3AspDWxSzA%3d,False,2026-07-18T23:42:22.4470000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13393672217,False,F39AA176-3D0C-4D91-953E-89496EB4806D,False,False,True,2,4.774572952843084,0.6738856482,,"[{'message': 'Popular Pick', 'qualifier': '90 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],26,26,,,,,,,,,,,,,,,,,
13394388066,153020449,306,122899,306,2,12,_,,False,False,4,,False,False,"[1, 2, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113687,False,False,Row 12,False,1558827,"¥1,558,827","¥1,558,827",,,,10,Mobile Transfer ticket,3,1,USD,JPY,5785.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122899/0.jpg?im=Resize=(500,271)&v=771",45 minutes ago,5.8,False,False,False,False,Z9pJ4JG9OgSLf39bgztMYkkGGcIy42D4n9ys1QNqXb0%3d,False,2026-07-19T03:01:50.1000000Z,False,False,False,True,False,False,0,False,False,False,False,False,0,False,False,0,13394388066,False,56FA84EB-062E-4B9C-B8EC-8710E697D404,False,False,True,3,5.827156504802319,0.7721397974,,"[{'message': 'Popular Pick', 'qualifier': '92 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,[6],,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,,,,,,,,,,
13394497387,153020449,343,122936,343,2,17,_,,False,False,4,,False,False,"[1, 2, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704455,False,False,Row 17,False,1560037,"¥1,560,037","¥1,560,037",,,,10,Mobile Transfer ticket,3,1,USD,JPY,7900.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122936/0.jpg?im=Resize=(500,271)&v=771",15 minutes ago,5.7,False,False,False,False,kr45zvk3e8P%2b4Kpmvo1Zd%2fn%2bhw3mZylQ4gmHkZwNuQ8%3d,False,2026-07-19T03:32:36.8370000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13394497387,False,5C4CBF19-D583-45C6-88A0-BCD03DB515FB,False,False,True,3,5.666315152995643,0.7584437357,,"[{'message': 'Popular Pick', 'qualifier': '92 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,
13394497386,153020449,344,122937,344,2,17,_,,False,False,4,,False,False,"[1, 2, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704477,False,False,Row 17,False,1560037,"¥1,560,037","¥1,560,037",,,,10,Mobile Transfer ticket,3,1,USD,JPY,7900.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122937/0.jpg?im=Resize=(500,271)&v=771",15 minutes ago,5.3,False,False,False,False,kr45zvk3e8P%2b4Kpmvo1Zd%2fn%2bhw3mZylQ4gmHkZwNuQ8%3d,False,2026-07-19T03:32:36.8070000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13394497386,False,1F08A92F-4F81-452B-863B-A8ECAF47C5B2,False,False,True,3,5.285931235117104,0.7266507738,,"[{'message': 'Popular Pick', 'qualifier': '92 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,
13394497404,153020449,344,122937,344,2,18,_,,False,False,4,,False,False,"[1, 2, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704478,False,False,Row 18,False,1560037,"¥1,560,037","¥1,560,037",,,,10,Mobile Transfer ticket,3,1,USD,JPY,7900.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122937/0.jpg?im=Resize=(500,271)&v=771",15 minutes ago,5.2,False,False,False,False,kr45zvk3e8P%2b4Kpmvo1Zd%2fn%2bhw3mZylQ4gmHkZwNuQ8%3d,False,2026-07-19T03:32:37.0330000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13394497404,False,035E6A10-BBCA-4D0B-BE18-C26CDCF0A2CB,False,False,True,3,5.165961603303905,0.7171692431,,"[{'message': 'Popular Pick', 'qualifier': '92 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,
13346407517,153020449,303,122896,303,2,25,_,,False,False,2,,False,False,"[1, 2]",407,Upper,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113634,False,False,Row 25,False,1561078,"¥1,561,078","¥1,561,078","¥2,460,824",37.0,"¥899,746",10,Mobile Transfer ticket,3,1,EUR,JPY,3350.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122896/0.jpg?im=Resize=(500,271)&v=771",5 days ago,5.2,False,False,False,False,ih5yLaB%2bbAWOZ3W4QSWECQj5E%2f1S%2fkdNZ4R6YyFGTC8%3d,False,2026-07-14T00:59:39.5300000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13346407517,False,5C16EC0F-7BEC-43BD-9795-2FF1C31A9860,False,False,True,3,5.190964090681154,0.7196045196,,"[{'message': 'Popular Pick', 'qualifier': '92 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,
13392419781,153020449,322,122915,322,2,12,_,,False,False,4,,False,False,"[1, 2, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113733,False,False,Row 12,False,1572869,"¥1,572,869","¥1,572,869",,,,10,Mobile Transfer ticket,3,1,USD,JPY,5785.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122915/0.jpg?im=Resize=(500,271)&v=771",8 hours ago,5.6,False,False,False,False,b8DNvFWugn%2bq%2bZQ7Md05WcQe4a1%2b%2fFUSDjEW62nA%2bOM%3d,False,2026-07-18T18:59:37.5630000Z,False,False,False,True,False,False,0,False,False,False,False,False,0,False,False,0,13392419781,False,25E96B34-3180-4A65-A37E-59CED0AD73EE,False,False,True,3,5.648956223569617,0.7631595036,,"[{'message': 'Popular Pick', 'qualifier': '92 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,[6],,Fan favorite,This section has the highest count of successful sales for this event over the past 7 days on our site,True,,,,,,,,,,,,
13391210503,153020449,315,122908,315,2,3,14_14,14,False,False,1,,False,False,[1],478,Loge,1,True,"[{'listingNoteId': 2027, 'listingNoteContentId': 3415845, 'formattedListingNoteContent': 'Third Row of Section', 'listingNoteTypeId': 6, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3415845, 'formattedListingNoteDescription': 'Third Row of Section'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 14, 'formattedListingNoteContent': 'Third Row of Section', 'displayOrder': 14, 'showsRawNoteText': True, 'sourceListingNoteId': 2027}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1591059,False,False,Row 3,False,1579246,"¥1,579,246","¥1,579,246","¥3,032,938",48.0,"¥1,453,692",10,Mobile Transfer ticket,3,1,USD,JPY,,USD,"https://img.vggcdn.net/img/vfsimage2/812551/478_122908/0.jpg?im=Resize=(500,271)&v=771",13 hours ago,8.3,False,False,False,False,PLxBeLxXOe%2fnMPQevMIQXLMYNzmC2tdsWfFY0%2bMi9dg%3d,False,2026-07-18T14:23:07.1370000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13391210503,False,EE571ADF-ACBB-4B96-8625-B5D180AF35D4,False,False,True,4,8.348588036604832,1.117035356,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '92 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'Third Row', 'qualifier': 'Excellent proximity to the action', 'hasValue': True, 'messageType': 'ThirdRowTicketAttributeBased'}]",[2027],14,14,,,,,,,,,,,,,,,,,
13375352152,153020449,328,122921,328,2,18,_,,False,False,2,,False,False,"[1, 2]",407,Upper,6,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113869,False,False,Row 18,False,1583372,"¥1,583,372","¥1,583,372","¥2,460,818",36.0,"¥877,446",10,Mobile Transfer ticket,3,1,EUR,JPY,5000.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122921/0.jpg?im=Resize=(500,271)&v=771",2 days ago,5.4,False,False,False,False,zxKOoWlsAPBQigQQAwe1vss6bg225wGJNg%2fP6ZN1sF8%3d,False,2026-07-16T18:57:40.9300000Z,False,False,False,True,False,False,0,False,False,False,False,False,0,False,False,0,13375352152,False,C693FFC6-8A96-4D44-BD66-56919DA677B8,False,False,True,3,5.434523638681896,0.7498012202,,"[{'message': 'Popular Pick', 'qualifier': '92 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,[6],,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,,,,,,,,,,
13393295027,153020449,330,122923,330,2,13,100_101,100,False,False,2,,False,False,"[1, 2]",407,Upper,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113908,False,False,Row 13,False,1592838,"¥1,592,838","¥1,592,838",,,,10,Mobile Transfer ticket,3,1,AED,JPY,400.0,AED,"https://img.vggcdn.net/img/vfsimage2/812551/407_122923/0.jpg?im=Resize=(500,271)&v=771",5 hours ago,6.3,False,False,False,False,BF6Ub8mFT6LbcRzN62%2bqgo3GQ19l9ePw2pKHtlk3B38%3d,False,2026-07-18T22:37:00.6530000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13393295027,False,356FBC52-4B2F-4D88-8423-DFF7B60E0D69,False,False,True,3,6.252630586273547,0.8303966184,,"[{'message': 'Popular Pick', 'qualifier': '92 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,[7],,,,,,,,,Last tickets,True,,,,,,
13394485896,153020449,342,122935,342,2,15,_,,False,False,4,,False,False,"[1, 2, 3, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704431,False,False,Row 15,False,1594838,"¥1,594,838","¥1,594,838",,,,10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122935/0.jpg?im=Resize=(500,271)&v=771",20 minutes ago,5.9,False,False,False,False,8y%2bxyDVa4wPlKr8wvJ0M91wFHfK9uRnOjSsNM3HZglI%3d,False,2026-07-19T03:27:41.2970000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13394485896,False,5B7E4546-1317-4294-940A-8615DD953F90,False,False,True,3,5.931016965941446,0.7997160059,,"[{'message': 'Popular Pick', 'qualifier': '92 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,
13392497058,153020449,322,122915,322,2,11,_,,False,False,4,,False,False,"[1, 2, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113732,False,False,Row 11,False,1600951,"¥1,600,951","¥1,600,951",,,,10,Mobile Transfer ticket,3,1,USD,JPY,5785.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122915/0.jpg?im=Resize=(500,271)&v=771",8 hours ago,5.5,False,False,False,False,ySESP6g0tbpgVaFh8qLEE01rz%2bWtP%2bif7p43QskAgGI%3d,False,2026-07-18T19:21:37.2630000Z,False,False,False,True,False,False,0,False,False,False,False,False,0,False,False,0,13392497058,False,1499A71D-B285-4F32-BB36-CA965BF1AAC3,False,False,True,3,5.533912211634051,0.7667625991,,"[{'message': 'Popular Pick', 'qualifier': '92 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,[6],,Fan favorite,This section has the highest count of successful sales for this event over the past 7 days on our site,True,,,,,,,,,,,,
