id,eventId,section,sectionId,sectionMapName,sectionType,row,seat,seatFromInternal,hasSeatDetails,hasSeatDetailsExpansion,availableTickets,formattedFees,showRecentlySold,showPartnershipLogo,availableQuantities,ticketClass,ticketClassName,maxQuantity,hasListingNotes,listingNotes,listingNoteBuckets,rowId,isUsersListing,isPreUploaded,rowContent,isSpeculativeRow,rawPrice,price,formattedTotalPrice,ticketTypeId,ticketTypeName,ticketTypeGroupId,listingTypeId,listingCurrencyCode,buyerCurrencyCode,faceValue,faceValueCurrencyCode,vfsUrl,formattedActiveSince,formattedDealScore,isSeatedTogether,showVfsInListing,hideSeatAndRowInfo,isUnmappedSection,aipHash,isMLBVerified,createdDateTime,showCheapestTag,showBestDealTag,showBestDealInSectionTag,showFanFavoriteTag,showBestViewTag,showTopChoiceTag,topChoiceBucket,isMostAffordable,winningMerchTags,isZoneTicketClass,isSponsored,isSponsoredSecondary,isMirrorListing,crossSellSource,isCheapestListing,isFavorite,aggregateFavorites,listingId,canBeRelisted,listingImpressionId,isBetterValueListing,hasRowLevelVfs,isDealScoreEligibleForDisplay,inventoryListingScore.starRating,inventoryListingScore.dealScore,inventoryListingScore.seatQualityScore,lastTicketInSectionMessage.message,lastTicketInSectionMessage.hasValue,adAttributes.bidId,listingHighlightData.highlightSiteMessagesWithType,listingHighlightData.listingNoteIdsReplacedByHighlight,suppressedMerchTags,bestSellingInSectionMessage.message,bestSellingInSectionMessage.disclaimer,bestSellingInSectionMessage.hasValue,bestPriceTagMessage.message,bestPriceTagMessage.disclaimer,bestPriceTagMessage.hasValue,bestPriceTagMessage.featureTrackingKey,strikeThroughPrice,strikeThroughDiscountPercent,strikeThroughAmountOff,seatFrom,seatTo,bestDealTagMessage.message,bestDealTagMessage.hasValue,bestDealTagMessage.featureTrackingKey,bestViewTagMessage.message,bestViewTagMessage.disclaimer,bestViewTagMessage.hasValue,bestViewTagMessage.featureTrackingKey
13398105522,153020449,340,122933,340,2,19,_,,False,False,4,,False,False,"[1, 2, 3, 4]",407,Upper,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704391,False,False,Row 19,False,1224226,"¥1,224,226","¥1,224,226",10,Mobile Transfer ticket,3,1,EUR,JPY,0.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122933/0.jpg?im=Resize=(500,271)&v=771",31 minutes ago,7.6,False,False,False,False,k6v8eYTxp9rZgfS2PowoPA%2fPPTnxnsDNT%2bzZof4T9kE%3d,False,2026-07-19T15:31:06.0770000Z,False,False,False,False,False,False,0,False,[7],False,True,False,False,0,False,False,0,13398105522,False,3F96F2ED-5742-4181-A1C8-DB70AF412DE1,False,False,True,4,7.612836352099737,0.8496441284,Last tickets,True,019F7B1D-6176-7275-B100-5F77636DB750,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '204 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,
13398251809,153020449,322,122915,322,2,12,_,,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113733,False,False,Row 12,False,1152186,"¥1,152,186","¥1,152,186",10,Mobile Transfer ticket,3,1,USD,JPY,5785.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122915/0.jpg?im=Resize=(500,271)&v=771",a minute ago,7.3,False,False,False,False,7TKNOnPIiqETYh575%2faPBLuZbu%2bn6eGTbNoxPAmBcwg%3d,False,2026-07-19T16:00:36.2800000Z,True,False,False,True,False,False,0,False,[2],False,False,False,False,0,True,False,0,13398251809,False,39169A24-BB37-457A-9E91-5F33DE88D379,False,False,True,4,7.287454585060725,0.7631595036,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '204 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],[6],Fan favorite,This section has the highest count of successful sales for this event over the past 7 days on our site,True,Best price,Lowest priced listing for the selected quantity for this event on our site.,True,6aa8a73f-b069-4147-a316-ffc9e9280c2b,,,,,,,,,,,,
13398226792,153020449,305,122898,305,2,17,_,,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113670,False,False,Row 17,False,1223665,"¥1,223,665","¥1,223,665",10,Mobile Transfer ticket,3,1,USD,JPY,5785.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122898/0.jpg?im=Resize=(500,271)&v=771",6 minutes ago,6.2,False,False,False,False,Dzyjm2hhtyIyOw%2b4W4oLim6Xomh1iPTiTKbIh4FnT0k%3d,False,2026-07-19T15:55:44.4500000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13398226792,False,E5525449-1595-4824-B942-CFF9E6F6F740,False,False,True,3,6.223150601690737,0.7182422299,,,,"[{'message': 'Popular Pick', 'qualifier': '204 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,
13375352152,153020449,328,122921,328,2,18,_,,False,False,1,,False,False,[1],407,Upper,6,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113869,False,False,Row 18,False,1226657,"¥1,226,657","¥1,226,657",10,Mobile Transfer ticket,3,1,EUR,JPY,5000.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122921/0.jpg?im=Resize=(500,271)&v=771",2 days ago,6.6,False,False,False,False,T2ijSnpsopFeyavwC9ddw9LS2zsUw%2fg485finJrLp28%3d,False,2026-07-16T18:57:40.9300000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13375352152,False,F257B16E-4A22-44FB-BAE9-2DF21464CCA5,False,False,True,3,6.629397611965397,0.7498012202,Last ticket,True,,"[{'message': 'Popular Pick', 'qualifier': '204 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],[7],Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,,,,,,,,,,,,,,
12986596098,153020449,350,122943,350,2,,_,,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",108915,False,False,Row,True,1226657,"¥1,226,657","¥1,226,657",10,Mobile Transfer ticket,3,1,EUR,JPY,1000.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122943/0.jpg?im=Resize=(500,271)&v=771",39 days ago,6.2,False,False,False,False,lrRPkMRcOpsvZz7Tw7550BDqN3m4RyUgGyGWw6SXJO8%3d,False,2026-06-10T05:30:58.2500000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,12986596098,False,46E54D6F-133D-4502-B74B-C4F6EED35EAE,False,False,True,3,6.206642304873376,0.7188377771,Last ticket,True,,"[{'message': 'Popular Pick', 'qualifier': '204 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],[7],,,,,,,,,,,,,,,,,,,
13375358480,153020449,347,122940,347,2,25,_,,False,False,1,,False,False,[1],407,Upper,6,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113985,False,False,Row 25,False,1226657,"¥1,226,657","¥1,226,657",10,Mobile Transfer ticket,3,1,EUR,JPY,5000.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122940/0.jpg?im=Resize=(500,271)&v=771",2 days ago,6.1,False,False,False,False,T2ijSnpsopFeyavwC9ddw9LS2zsUw%2fg485finJrLp28%3d,False,2026-07-16T18:58:16.2100000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13375358480,False,7E8D0AE7-EDDE-4F5F-B046-DE3384872860,False,False,True,3,6.103026231951483,0.7116350248,Last ticket,True,,"[{'message': 'Popular Pick', 'qualifier': '204 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,"¥2,460,961",50.0,"¥1,234,304",,,,,,,,,
13398223281,153020449,307,122900,307,2,15,_,,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703664,False,False,Row 15,False,1231115,"¥1,231,115","¥1,231,115",10,Mobile Transfer ticket,3,1,EUR,JPY,5000.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122900/0.jpg?im=Resize=(500,271)&v=771",7 minutes ago,8.4,False,False,False,False,ft1wA7YKATw2bd4iVoZz%2bCVebtt4qTTjM1A7qRzyEWU%3d,False,2026-07-19T15:54:57.0530000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13398223281,False,4D782674-717E-499E-BEB3-C3AE50CC9880,False,False,True,4,8.36541996280277,0.9605973662,Last ticket,True,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '204 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,
13392843375,153020449,Category 3,1989401,Category 3,3,,_,,False,False,2,,False,False,"[1, 2]",1247,Category 3,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",3325460,False,False,Row,True,1235611,"¥1,235,611","¥1,235,611",10,Mobile Transfer ticket,3,1,AED,JPY,400.0,AED,"https://img.vggcdn.net/img/vfsimage2/812551/1247_1989401/0.jpg?im=Resize=(500,271)&v=771",19 hours ago,9.8,False,False,True,False,fKg%2bE%2bqRomOS8soo5WJSqsPRxBo%2fUZZsQiAT9Js9NkI%3d,False,2026-07-18T20:51:00.1700000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13392843375,False,1870C4AA-F4D7-4B50-AD33-2C2F288DD078,False,False,True,5,9.764366677383796,1.25740229,Last tickets,True,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '204 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,"¥1,806,651",32.0,"¥571,040",,,,,,,,,
13398235217,153020449,306,122899,306,2,13,_,,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113688,False,False,Row 13,False,1248032,"¥1,248,032","¥1,248,032",10,Mobile Transfer ticket,3,1,USD,JPY,5800.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122899/0.jpg?im=Resize=(500,271)&v=771",5 minutes ago,6.7,False,False,False,False,QEm8jZ5ime0tDy%2f%2bAFUo6eQ9IJC%2bHaLmg%2fXg%2fZE%2fixE%3d,False,2026-07-19T15:57:17.6400000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13398235217,False,78AF1FBA-A5A7-471B-8D1C-FF5BB779DBF3,False,False,True,3,6.695299133363848,0.7680282619,Last ticket,True,,"[{'message': 'Popular Pick', 'qualifier': '204 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],[7],Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,,,,,,,,,,,,,,
13396254801,153020449,304,122897,304,2,23,_,,False,False,5,,False,False,"[1, 2, 3, 4, 5]",407,Upper,5,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113654,False,False,Row 23,False,1248032,"¥1,248,032","¥1,248,032",10,Mobile Transfer ticket,3,1,USD,JPY,2790.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122897/0.jpg?im=Resize=(500,271)&v=771",5 hours ago,6.1,False,False,False,False,QEm8jZ5ime0tDy%2f%2bAFUo6eQ9IJC%2bHaLmg%2fXg%2fZE%2fixE%3d,False,2026-07-19T10:53:36.3770000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13396254801,False,F80D6CFC-89CC-4B0E-B7AA-0C538DCD7F9A,False,False,True,3,6.057751842637093,0.7208835704,Last tickets,True,,"[{'message': 'Popular Pick', 'qualifier': '204 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,
13398249900,153020449,331,122924,331,2,16,102_103,102,False,False,2,,False,False,"[1, 2]",407,Upper,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113931,False,False,Row 16,False,1248422,"¥1,248,422","¥1,248,422",10,Mobile Transfer ticket,3,1,USD,JPY,8589.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122924/0.jpg?im=Resize=(500,271)&v=771",3 minutes ago,6.5,False,False,False,False,FKG5lVBhAY7EGqwW1EF5Pgs4XrJ0EQDI1sUijj9i91c%3d,False,2026-07-19T15:59:18.8730000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13398249900,False,CE785A17-ECF6-47CE-91A6-D59D2024FA68,False,False,True,3,6.534779931357612,0.7558231346,Last tickets,True,,"[{'message': 'Popular Pick', 'qualifier': '204 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,
13398199694,153020449,335,122928,335,2,4,_,,False,False,3,,False,False,"[1, 3]",478,Loge,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1591177,False,False,Row 4,False,1261288,"¥1,261,288","¥1,261,288",10,Mobile Transfer ticket,3,1,USD,JPY,6600.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/478_122928/0.jpg?im=Resize=(500,271)&v=771",13 minutes ago,7.7,False,False,False,False,FKG5lVBhAY7EGqwW1EF5Pgs4XrJ0EQDI1sUijj9i91c%3d,False,2026-07-19T15:48:45.0300000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13398199694,False,17E7A310-A7A0-439D-B459-A7E1AB26BD55,False,False,True,4,7.6808017867641105,0.8842002575,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '204 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,
13398252586,153020449,348,122941,348,2,24,_,,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2114006,False,False,Row 24,False,1267526,"¥1,267,526","¥1,267,526",10,Mobile Transfer ticket,3,1,USD,JPY,2790.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122941/0.jpg?im=Resize=(500,271)&v=771",a minute ago,6.0,False,False,False,False,smfdYjBePd2TcxoMry7WPt%2fOgCOHv0wTROo%2bhSt1YaE%3d,False,2026-07-19T16:00:49.5770000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13398252586,False,A6281574-FE45-4F8B-B09E-947C50633158,False,False,True,3,6.008668279648083,0.7287039177,Last ticket,True,,"[{'message': 'Popular Pick', 'qualifier': '204 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,
13397931884,153020449,301,122894,301,2,8,8_8,8,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113595,False,False,Row 8,False,1294719,"¥1,294,719","¥1,294,719",10,Mobile Transfer ticket,3,1,USD,JPY,4875.32,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122894/0.jpg?im=Resize=(500,271)&v=771",an hour ago,6.6,False,False,False,False,hA5O%2biLeHJF%2flUsxkIB%2fp%2fx%2ft3YhHfEx1BzfUUgwgxo%3d,False,2026-07-19T14:51:56.0570000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13397931884,False,F0BBBA80-91B1-42E5-A753-8D9CFFB6CF86,False,False,True,3,6.62286521300771,0.7908930164,,,,"[{'message': 'Popular Pick', 'qualifier': '204 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,8,8,,,,,,,
13397939716,153020449,303,122896,303,2,,_,,False,False,7,,False,False,"[1, 2, 3, 4, 5, 6, 7]",407,Upper,7,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",108868,False,False,Row,True,1316259,"¥1,316,259","¥1,316,259",10,Mobile Transfer ticket,3,1,USD,JPY,4116.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122896/0.jpg?im=Resize=(500,271)&v=771",an hour ago,5.4,False,False,False,False,LGs3Gj7LJ%2bhqF28FMcHgi7nbgtsLG0DFIodAPWBc3CM%3d,False,2026-07-19T14:53:28.0400000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13397939716,False,2783717E-312C-435D-A0F2-79DFF659659E,False,False,True,3,5.372468468098006,0.7132467024,Last tickets,True,,"[{'message': 'Popular Pick', 'qualifier': '204 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,
13398188275,153020449,314,122907,314,2,21,_,,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703824,False,False,Row 21,False,1345500,"¥1,345,500","¥1,345,500",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122907/0.jpg?im=Resize=(500,271)&v=771",14 minutes ago,4.9,False,False,False,False,5%2bvCUEVVu3exJ%2fja3%2b0F6l44%2f16Vrgs9lh20LN58HEw%3d,False,2026-07-19T15:47:36.9070000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13398188275,False,990F70C6-385B-4EA9-889D-25EE5E15B74C,False,False,True,2,4.857838560633621,0.6753573203,,,,"[{'message': 'Popular Pick', 'qualifier': '204 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,
13398203476,153020449,322,122915,322,2,11,_,,False,False,3,,False,False,"[1, 3]",407,Upper,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113732,False,False,Row 11,False,1346471,"¥1,346,471","¥1,346,471",10,Mobile Transfer ticket,3,1,USD,JPY,5785.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122915/0.jpg?im=Resize=(500,271)&v=771",12 minutes ago,5.9,False,False,False,False,OCBTcE5%2b0OuutaxLUz86u0OudQY%2f3GT5JgvR0zx4%2bhg%3d,False,2026-07-19T15:49:35.9100000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13398203476,False,992C56FE-66FC-449F-8322-EFE276335E96,False,False,True,3,5.908737875591525,0.7667625991,,,,"[{'message': 'Popular Pick', 'qualifier': '204 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,Fan favorite,This section has the highest count of successful sales for this event over the past 7 days on our site,True,,,,,,,,,,,,,,,,
