id,eventId,section,sectionId,sectionMapName,sectionType,row,seat,seatFromInternal,hasSeatDetails,hasSeatDetailsExpansion,availableTickets,formattedFees,showRecentlySold,showPartnershipLogo,availableQuantities,ticketClass,ticketClassName,maxQuantity,hasListingNotes,listingNotes,listingNoteBuckets,rowId,isUsersListing,isPreUploaded,rowContent,isSpeculativeRow,rawPrice,price,formattedTotalPrice,ticketTypeId,ticketTypeName,ticketTypeGroupId,listingTypeId,listingCurrencyCode,buyerCurrencyCode,faceValue,faceValueCurrencyCode,vfsUrl,formattedActiveSince,formattedDealScore,isSeatedTogether,showVfsInListing,hideSeatAndRowInfo,isUnmappedSection,aipHash,isMLBVerified,createdDateTime,showCheapestTag,showBestDealTag,showBestDealInSectionTag,showFanFavoriteTag,showBestViewTag,showTopChoiceTag,topChoiceBucket,isMostAffordable,winningMerchTags,suppressedMerchTags,isZoneTicketClass,isSponsored,isSponsoredSecondary,isMirrorListing,crossSellSource,isCheapestListing,isFavorite,aggregateFavorites,listingId,canBeRelisted,listingImpressionId,isBetterValueListing,hasRowLevelVfs,isDealScoreEligibleForDisplay,inventoryListingScore.starRating,inventoryListingScore.dealScore,inventoryListingScore.seatQualityScore,bestSellingInSectionMessage.message,bestSellingInSectionMessage.disclaimer,bestSellingInSectionMessage.hasValue,lastTicketInSectionMessage.message,lastTicketInSectionMessage.hasValue,bestPriceTagMessage.message,bestPriceTagMessage.disclaimer,bestPriceTagMessage.hasValue,bestPriceTagMessage.featureTrackingKey,listingHighlightData.highlightSiteMessagesWithType,listingHighlightData.listingNoteIdsReplacedByHighlight,seatFrom,seatTo,strikeThroughPrice,strikeThroughDiscountPercent,strikeThroughAmountOff,bestDealTagMessage.message,bestDealTagMessage.hasValue,bestDealTagMessage.featureTrackingKey,bestViewTagMessage.message,bestViewTagMessage.disclaimer,bestViewTagMessage.hasValue,bestViewTagMessage.featureTrackingKey
13303432311,153020449,332,122925,332,2,23,14_14,14,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704222,False,False,Row 23,False,1462551,"¥1,462,551","¥1,462,551",10,Mobile Transfer ticket,3,1,USD,JPY,500.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122925/0.jpg?im=Resize=(500,271)&v=771",8 days ago,9,False,False,False,False,IiZntk%2b3cmWlphlSR4iBEZa1rAZ3i6jUeyiMgxjyvm0%3d,False,2026-07-09T15:48:52.2830000Z,True,False,False,True,False,False,0,False,[2],"[6, 7]",False,False,False,False,0,True,False,0,13303432311,False,0B901334-6248-4F92-802A-BBF4820E78F3,False,False,True,5,8.708710276547631,0.8782105878,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,Last ticket,True,Best price,Lowest priced listing for the selected quantity for this event on our site.,True,6aa8a73f-b069-4147-a316-ffc9e9280c2b,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '9 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,
13364577572,153020449,328,122921,328,2,21,14_14,14,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113872,False,False,Row 21,False,1569357,"¥1,569,357","¥1,569,357",10,Mobile Transfer ticket,3,1,GBP,JPY,4335.0,GBP,"https://img.vggcdn.net/img/vfsimage2/812551/407_122921/0.jpg?im=Resize=(500,271)&v=771",2 days ago,7,False,False,False,False,Fo4HkPkf7VUtcLPz5pdAf1WT62F9Nqv33%2fwSxVcODW4%3d,False,2026-07-15T22:38:48.5330000Z,False,False,False,True,False,False,0,False,[6],,False,False,False,False,0,False,False,0,13364577572,False,F36808CA-089E-4B3E-8D6B-4AD9563CA82D,False,False,True,3,6.936474608463861,0.7408578652,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '9 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,
13388924717,153020449,319,122912,319,2,18,15_15,15,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703931,False,False,Row 18,False,1596187,"¥1,596,187","¥1,596,187",10,Mobile Transfer ticket,3,1,USD,JPY,,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122912/0.jpg?im=Resize=(500,271)&v=771",6 hours ago,7,False,False,False,False,c%2bWcekBJvRtCDDs5%2fsgiQ0eMWcH4AiiWCIhVEXJ36Fk%3d,False,2026-07-18T04:57:28.0300000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13388924717,False,35B11834-9D78-441F-B31E-DE066C46E3EB,False,False,True,3,6.558105416215632,0.7183404696,,,,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '9 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],15,15,,,,,,,,,,
13388100640,153020449,349,122942,349,2,17,13_13,13,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2114021,False,False,Row 17,False,1597064,"¥1,597,064","¥1,597,064",10,Mobile Transfer ticket,3,1,USD,JPY,,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122942/0.jpg?im=Resize=(500,271)&v=771",9 hours ago,7,False,False,False,False,hcWr0E0G0kk3aYdx3lrbuyX6hSTk5roSZ0ZorHll5vI%3d,False,2026-07-18T02:03:33.4600000Z,False,False,False,True,False,False,0,False,[6],[7],False,False,False,False,0,False,False,0,13388100640,False,6DE8CD20-6FC1-4FB3-B4CD-756AE779FB07,False,False,True,3,6.990832709660199,0.7592844362,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,Last ticket,True,,,,,"[{'message': 'Popular Pick', 'qualifier': '9 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],13,13,,,,,,,,,,
13387500802,153020449,331,122924,331,2,24,28_28,28,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113939,False,False,Row 24,False,1597064,"¥1,597,064","¥1,597,064",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122924/0.jpg?im=Resize=(500,271)&v=771",11 hours ago,7,False,False,False,False,hcWr0E0G0kk3aYdx3lrbuyX6hSTk5roSZ0ZorHll5vI%3d,False,2026-07-17T23:52:41.3300000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13387500802,False,BBCF1BB5-606F-4E34-A8CA-520AF8173C82,False,False,True,3,6.667541626510856,0.7285758278,,,,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '9 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],28,28,"¥2,018,730",21.0,"¥421,666",,,,,,,
13389899525,153020449,307,122900,307,2,10,_,,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703659,False,False,Row 10,False,1614379,"¥1,614,379","¥1,614,379",10,Mobile Transfer ticket,3,1,GBP,JPY,100.0,GBP,"https://img.vggcdn.net/img/vfsimage2/812551/407_122900/0.jpg?im=Resize=(500,271)&v=771",an hour ago,9,False,False,False,False,PmKpUHSx1HEiOKj4RfQq%2bi6SP3Rp%2bF%2b2d%2bBGjhEWu1A%3d,False,2026-07-18T09:55:50.7970000Z,False,False,False,False,False,False,0,False,[7],,False,False,False,False,0,False,False,0,13389899525,False,85155B95-EAF2-4D71-8534-FEF82B5AD9F9,False,False,True,5,8.69323472557963,0.9661502945,,,,Last ticket,True,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '9 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,
13388199453,153020449,345,122938,345,2,24,12_12,12,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704506,False,False,Row 24,False,1614609,"¥1,614,609","¥1,614,609",10,Mobile Transfer ticket,3,1,USD,JPY,,,"https://img.vggcdn.net/img/vfsimage2/812551/407_122938/0.jpg?im=Resize=(500,271)&v=771",8 hours ago,8,False,False,False,False,OcbGc1QBwz04YUbtgY5ofhuCjfm8ts2cNozU2brUzj4%3d,False,2026-07-18T02:26:59.3500000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13388199453,False,F196230A-E01C-4E3D-8CC1-512BEE35D100,False,False,True,4,8.258424199872534,0.8974209513,,,,,,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '9 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,
13387888486,153020449,336,122929,336,2,25,26_26,26,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704312,False,False,Row 25,False,1614609,"¥1,614,609","¥1,614,609",10,Mobile Transfer ticket,3,1,USD,JPY,,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122929/0.jpg?im=Resize=(500,271)&v=771",9 hours ago,6,False,False,False,False,OcbGc1QBwz04YUbtgY5ofhuCjfm8ts2cNozU2brUzj4%3d,False,2026-07-18T01:16:59.9230000Z,False,False,False,False,False,False,0,False,,,False,False,False,False,0,False,False,0,13387888486,False,418DC3E0-9919-4509-A5B0-D307036BA004,False,False,True,3,6.0630499293763185,0.6847960003,,,,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '9 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],26,26,,,,,,,,,,
13376916350,153020449,Upper,1546670,Upper,3,,_,,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1641237,False,False,Row,True,1635664,"¥1,635,664","¥1,635,664",10,Mobile Transfer ticket,3,1,USD,JPY,,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_1546670/0.jpg?im=Resize=(500,271)&v=771",yesterday,0,False,False,True,True,k%2borcJvhgYnlb5qYku3DExDKqHgXpTSxx1J9uyvJAoY%3d,False,2026-07-16T22:05:13.2800000Z,False,False,False,False,False,False,0,False,[7],,False,False,False,False,0,False,False,0,13376916350,False,48E34038-FF4D-46E3-8C35-7F55EADE88FB,False,False,True,0,,,,,,Last ticket,True,,,,,"[{'message': 'Popular Pick', 'qualifier': '9 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,
13385655987,153020449,306,122899,306,2,23,_,,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113698,False,False,Row 23,False,1638003,"¥1,638,003","¥1,638,003",10,Mobile Transfer ticket,3,1,USD,JPY,2600.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122899/0.jpg?im=Resize=(500,271)&v=771",15 hours ago,6,False,False,False,False,vD8M5rioUp0YkYCKMmVMSTZjga2PUBjAIkOpw6KGVxI%3d,False,2026-07-17T19:46:06.5430000Z,False,False,False,True,False,False,0,False,[6],,False,False,False,False,0,False,False,0,13385655987,False,0CCD3183-A6E5-404F-B9F4-C900EEF2C8EA,False,False,True,3,6.4570612670380285,0.7280853518,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '9 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,
